PLAYER,SEASON,AGE,HEIGHT,MPG,PPG,GP,W,TRB,AST,FG%,TS%,USG%,NET_RATING,OREB_PCT,DREB_PCT,AST_PCT,WIN_RATE,PEAK_AGE_DIST,GP_RATE,PREV_PPG,PREV_PPG_2,PPG_TREND,PREV_USG%,PREV_GP,PPG_ROLL3,USG_ROLL3,TS_ROLL3,NET_ROLL3,PPG_MOMENTUM,CAREER_SEASON_NUM,REALE_NEXT_PPG,PREDIZIONE
Lauri Markkanen,2023-24,27.0,213.36,33.1,23.2,55,22,8.2,2.0,0.48,0.631,0.241,0.6,0.065,0.176,0.09,0.4,0.0,0.6707317073170732,25.6,14.8,-2.400000000000002,0.259,66.0,18.0,0.216,0.6136666666666667,1.6333333333333335,5.9999999999999964,7,19.0,22.6
LeBron James,2023-24,39.0,205.74,35.3,25.7,71,41,7.299999999999999,8.3,0.54,0.63,0.285,3.8000000000000003,0.026,0.172,0.358,0.577,12.0,0.8658536585365854,28.9,30.3,-3.1999999999999993,0.322,55.0,28.066666666666666,0.31633333333333336,0.6013333333333334,3.766666666666667,1.9499999999999986,21,24.4,23.3
Lester Quinones,2023-24,23.0,193.04,10.7,4.4,37,24,1.9,1.0,0.397,0.533,0.171,0.6,0.047,0.126,0.126,0.649,4.0,0.45121951219512196,2.5,2.5,1.9000000000000004,0.283,4.0,2.5,0.283,0.654,14.6,0.0,2,6.6,6.0
Lindy Waters III,2023-24,26.0,198.12,7.3999999999999995,3.6,38,25,1.1,0.6,0.471,0.653,0.167,-7.7,0.024,0.11300000000000002,0.132,0.658,1.0,0.4634146341463415,5.2,8.0,-1.6,0.148,41.0,6.6,0.157,0.5675,2.9,-2.800000000000001,3,4.9,5.1
Lonnie Walker IV,2023-24,25.0,193.04,17.4,9.7,58,23,2.2,1.3,0.423,0.545,0.235,-0.6,0.013,0.11,0.113,0.397,2.0,0.7073170731707317,11.7,12.1,-2.0,0.198,56.0,11.666666666666666,0.20966666666666667,0.535,-5.533333333333334,0.25000000000000155,6,12.4,9.3
Luguentz Dort,2023-24,25.0,193.04,28.4,10.9,79,54,3.6000000000000005,1.4,0.43799999999999994,0.593,0.152,7.799999999999999,0.035,0.089,0.061,0.684,2.0,0.9634146341463414,13.7,17.2,-2.799999999999999,0.194,74.0,14.966666666666667,0.21333333333333335,0.5223333333333334,-4.8,-0.14999999999999927,5,10.1,11.4
Luka Dončić,2023-24,25.0,200.66,37.5,33.9,70,46,9.2,9.8,0.48699999999999993,0.617,0.355,5.8,0.022,0.218,0.428,0.657,2.0,0.8536585365853658,32.4,28.4,1.5,0.368,66.0,29.5,0.36199999999999993,0.589,3.1666666666666665,2.3499999999999956,6,28.2,30.9
Luka Garza,2023-24,25.0,208.28,4.9,4.0,25,17,1.2,0.2,0.48,0.576,0.278,-0.6,0.129,0.105,0.05,0.68,2.0,0.3048780487804878,6.5,5.8,-2.5,0.24499999999999997,28.0,6.15,0.21999999999999997,0.5935,-2.15,0.6999999999999992,3,3.5,4.9
Luke Kennard,2023-24,28.0,195.58,25.6,11.0,39,15,2.9,3.5,0.448,0.641,0.166,-8.8,0.011,0.105,0.21199999999999997,0.385,1.0,0.47560975609756095,9.3,11.9,1.6999999999999993,0.144,59.0,9.833333333333334,0.15666666666666665,0.637,3.4333333333333336,0.5000000000000004,7,8.9,8.5
Luke Kornet,2023-24,28.0,215.9,15.6,5.3,63,48,4.1,1.1,0.7,0.736,0.107,12.1,0.117,0.141,0.089,0.762,1.0,0.7682926829268293,3.8,2.0,1.5,0.111,69.0,3.0666666666666664,0.11933333333333333,0.5713333333333334,6.7,0.1999999999999992,7,6.0,4.6
Malachi Flynn,2023-24,26.0,185.42000000000002,12.7,5.5,69,28,1.7,1.9,0.418,0.533,0.199,-9.8,0.022,0.106,0.231,0.406,1.0,0.8414634146341463,4.6,4.3,0.9000000000000004,0.168,53.0,5.466666666666666,0.16933333333333334,0.4836666666666667,-3.9,-1.4500000000000002,4,4.0,5.7
Malaki Branham,2023-24,21.0,193.04,21.3,9.2,75,18,2.0,2.1,0.432,0.526,0.192,-11.1,0.016,0.074,0.142,0.24,6.0,0.9146341463414634,10.2,10.2,-1.0,0.188,66.0,10.2,0.188,0.524,-11.1,0.0,2,5.0,10.4
Malcolm Brogdon,2023-24,31.0,193.04,28.7,15.7,39,15,3.8,5.5,0.44,0.56,0.226,-3.7,0.024,0.108,0.301,0.385,4.0,0.47560975609756095,14.9,19.1,0.7999999999999989,0.223,67.0,18.4,0.24033333333333332,0.5776666666666667,1.3999999999999997,-3.15,8,12.699999999999998,13.8
Malik Beasley,2023-24,27.0,193.04,29.6,11.3,79,46,3.7,1.4,0.443,0.603,0.142,5.8,0.017,0.098,0.059,0.582,0.0,0.9634146341463414,12.700000000000001,12.1,-1.4000000000000004,0.207,81.0,14.800000000000002,0.21033333333333334,0.5483333333333333,-2.4666666666666672,-3.4500000000000024,8,16.3,10.9
Malik Monk,2023-24,26.0,190.5,26.0,15.399999999999999,72,42,2.9,5.1,0.443,0.564,0.247,0.1,0.014,0.101,0.29,0.583,1.0,0.8780487804878049,13.5,13.799999999999999,1.8999999999999986,0.24699999999999997,77.0,13.0,0.223,0.5843333333333334,0.7000000000000001,0.9000000000000001,7,17.2,14.6
MarJon Beauchamp,2023-24,23.0,200.66,12.699999999999998,4.4,48,30,2.1,0.6,0.488,0.592,0.141,-1.0,0.037,0.123,0.067,0.625,4.0,0.5853658536585366,5.1,5.1,-0.6999999999999993,0.175,52.0,5.1,0.175,0.513,-7.200000000000001,0.0,2,2.3,5.9
Marcus Sasser,2023-24,23.0,187.96,19.0,8.3,71,11,1.8,3.3,0.428,0.542,0.195,-8.7,0.008,0.085,0.263,0.155,4.0,0.8658536585365854,8.3,8.3,0.0,0.195,71.0,8.3,0.195,0.542,-8.7,0.0,1,6.6,7.8
Marcus Smart,2023-24,30.0,190.5,30.2,14.5,20,7,2.7,4.3,0.43,0.552,0.225,-0.8,0.009,0.073,0.211,0.35,3.0,0.24390243902439024,11.5,12.1,3.0,0.176,61.0,12.233333333333334,0.17799999999999996,0.539,6.133333333333333,-0.8000000000000009,10,9.0,12.0
Mark Williams,2023-24,22.0,213.36,26.8,12.7,19,7,9.7,1.2,0.649,0.675,0.162,-1.2,0.143,0.209,0.059,0.368,5.0,0.23170731707317074,9.0,9.0,3.6999999999999993,0.168,43.0,9.0,0.168,0.659,-4.7,0.0,2,15.3,11.9
Markelle Fultz,2023-24,26.0,193.04,21.2,7.8,43,25,3.1999999999999997,2.8,0.472,0.492,0.182,0.6,0.062,0.094,0.194,0.581,1.0,0.524390243902439,14.0,10.8,-6.2,0.208,60.0,12.566666666666668,0.241,0.513,-5.166666666666667,0.5500000000000005,7,2.9,8.3
Markieff Morris,2023-24,34.0,205.73999999999998,8.3,2.5,26,15,1.5,0.6,0.338,0.467,0.153,-15.3,0.017,0.152,0.106,0.577,7.0,0.3170731707317073,3.8,7.6,-1.2999999999999998,0.159,35.0,6.033333333333334,0.17200000000000001,0.5363333333333333,2.3333333333333335,-1.4500000000000002,13,3.7,2.6
Marvin Bagley III,2023-24,25.0,208.28,21.1,11.7,50,7,6.2,1.1,0.586,0.629,0.204,-6.0,0.11899999999999998,0.175,0.079,0.14,2.0,0.6097560975609756,12.0,11.300000000000002,-0.3000000000000007,0.202,42.0,12.466666666666667,0.20733333333333334,0.5640000000000001,-6.633333333333333,-1.0499999999999998,6,4.4,9.6
Mason Plumlee,2023-24,34.0,208.27999999999997,14.7,5.3,46,29,5.1,1.2,0.569,0.621,0.147,0.3,0.09,0.244,0.107,0.63,7.0,0.5609756097560976,10.8,6.5,-5.500000000000001,0.149,79.0,9.233333333333334,0.143,0.6433333333333334,-3.3000000000000003,0.19999999999999804,11,4.5,4.9
Matisse Thybulle,2023-24,27.0,195.58,22.9,5.4,65,18,2.1,1.4,0.397,0.537,0.105,-7.4,0.019,0.074,0.083,0.277,0.0,0.7926829268292683,4.1,5.7,1.3000000000000007,0.102,71.0,4.566666666666667,0.09566666666666668,0.5513333333333333,2.6333333333333333,0.10000000000000035,5,7.5,4.1
Matt Ryan,2023-24,27.0,198.12000000000003,13.9,5.4,28,14,1.4,0.6,0.434,0.638,0.144,1.4,0.014,0.079,0.064,0.5,0.0,0.34146341463414637,3.6,3.0,1.8000000000000003,0.157,34.0,3.3,0.257,0.41900000000000004,13.6,0.5999999999999991,3,1.5,5.2
Max Christie,2023-24,21.0,195.58,14.1,4.2,67,38,2.1,0.9,0.427,0.544,0.132,-1.1,0.017,0.122,0.084,0.567,6.0,0.8170731707317073,3.1,3.1,1.1,0.10000000000000002,41.0,3.1,0.10000000000000002,0.566,-7.099999999999999,0.0,2,9.6,6.0
Max Strus,2023-24,28.0,195.58,32.0,12.2,70,43,4.8,4.0,0.418,0.553,0.167,5.6,0.030000000000000002,0.11700000000000002,0.166,0.614,1.0,0.8536585365853658,11.5,10.6,0.6999999999999993,0.17,80.0,9.4,0.17533333333333334,0.5893333333333333,-0.8000000000000002,2.700000000000001,5,9.4,11.5
Maxi Kleber,2023-24,32.0,208.28000000000003,20.3,4.4,43,27,3.3000000000000003,1.5999999999999999,0.432,0.573,0.096,6.6000000000000005,0.035,0.125,0.09900000000000002,0.628,5.0,0.524390243902439,5.9,7.0,-1.5,0.1,37.0,6.666666666666667,0.11133333333333333,0.5783333333333333,1.8666666666666665,-0.5999999999999993,7,3.0,3.8
Micah Potter,2023-24,26.0,205.74,11.6,3.3,16,3,2.7,0.4,0.475,0.609,0.109,-8.4,0.051,0.168,0.046,0.188,1.0,0.1951219512195122,3.4,4.0,-0.10000000000000009,0.121,7.0,3.7,0.1345,0.6525000000000001,-30.3,-0.6000000000000002,3,4.3,3.2
Michael Porter Jr.,2023-24,26.0,208.28,31.7,16.7,81,57,7.0,1.5,0.484,0.601,0.202,8.1,0.042,0.177,0.064,0.704,1.0,0.9878048780487805,17.4,9.9,-0.6999999999999993,0.22,62.0,15.433333333333332,0.20866666666666667,0.5666666666666667,9.5,-0.8000000000000029,5,18.2,16.3
Mikal Bridges,2023-24,27.0,198.12,34.8,19.6,82,32,4.5,3.5999999999999996,0.43600000000000005,0.56,0.238,-3.2999999999999994,0.022,0.105,0.163,0.39,0.0,1.0,20.1,14.199999999999998,-0.5,0.223,83.0,15.933333333333332,0.17300000000000001,0.6269999999999999,6.000000000000001,3.300000000000002,6,17.6,17.7
Mike Conley,2023-24,36.0,182.88,28.900000000000002,11.4,76,53,2.9,5.9,0.457,0.627,0.157,5.7,0.018,0.081,0.29,0.697,9.0,0.926829268292683,11.9,13.7,-0.5,0.161,67.0,13.933333333333332,0.19566666666666666,0.5813333333333333,8.566666666666666,-2.150000000000002,17,8.2,9.5
Miles Bridges,2023-24,26.0,200.66,37.4,21.0,69,17,7.3,3.3,0.462,0.556,0.242,-12.1,0.027,0.176,0.146,0.246,1.0,0.8414634146341463,20.2,12.7,0.8000000000000007,0.22400000000000003,80.0,15.299999999999999,0.19666666666666668,0.5793333333333334,-2.433333333333333,3.5999999999999974,5,20.3,19.2
Miles McBride,2023-24,23.0,185.42000000000002,19.5,8.3,68,42,1.5,1.7,0.452,0.59,0.164,0.0,0.022,0.053,0.131,0.618,4.0,0.8292682926829268,3.5,2.2,4.800000000000001,0.141,64.0,2.85,0.139,0.434,8.3,1.299999999999999,3,9.5,9.8
Mitchell Robinson,2023-24,26.0,213.36,24.8,5.6,31,19,8.5,0.6,0.575,0.554,0.099,1.1,0.17,0.173,0.031,0.613,1.0,0.3780487804878049,7.4,8.5,-1.8000000000000007,0.101,59.0,8.066666666666668,0.10833333333333334,0.672,1.6000000000000003,-0.44999999999999957,6,5.1,5.5
Mo Bamba,2023-24,26.0,213.36,13.0,4.4,57,30,4.2,0.7,0.49,0.575,0.149,-3.0,0.095,0.218,0.083,0.526,1.0,0.6951219512195121,6.6,10.6,-2.1999999999999993,0.166,49.0,8.4,0.18200000000000002,0.58,-7.0,-0.7000000000000005,6,4.3,5.4
Monte Morris,2023-24,29.0,187.96,14.4,5.0,33,21,1.7,2.1,0.405,0.508,0.151,9.4,0.014,0.105,0.199,0.636,2.0,0.4024390243902439,10.3,12.6,-5.300000000000001,0.155,62.0,11.033333333333333,0.163,0.5786666666666666,4.1000000000000005,0.05000000000000003,7,5.2,6.1
Moritz Wagner,2023-24,27.0,210.82,17.7,10.9,80,46,4.3,1.2,0.601,0.676,0.22000000000000003,3.1,0.087,0.168,0.10900000000000001,0.575,0.0,0.975609756097561,10.5,9.0,0.40000000000000036,0.201,57.0,8.799999999999999,0.20099999999999998,0.6110000000000001,-5.400000000000001,1.8000000000000007,6,12.9,9.5
Moses Brown,2023-24,24.0,218.44000000000003,9.1,3.4,22,4,3.9,0.3,0.508,0.477,0.176,-14.4,0.155,0.254,0.057,0.18199999999999997,3.0,0.2682926829268293,4.3,4.3,-0.8999999999999999,0.188,36.0,5.733333333333333,0.18133333333333335,0.597,-7.0,-2.150000000000001,5,5.799999999999999,3.9
Moses Moody,2023-24,22.0,195.58,17.5,8.1,66,38,3.0,0.9,0.462,0.578,0.176,3.1,0.052,0.108,0.07,0.576,5.0,0.8048780487804879,4.8,4.4,3.3,0.141,63.0,4.6,0.1445,0.588,-2.3,0.3999999999999984,3,9.8,10.0
Myles Turner,2023-24,28.0,210.82,27.0,17.1,77,45,6.900000000000001,1.3,0.524,0.626,0.234,5.1,0.056,0.198,0.065,0.584,1.0,0.9390243902439024,18.0,12.900000000000002,-0.8999999999999986,0.225,62.0,14.5,0.18833333333333335,0.6216666666666667,-0.06666666666666665,2.699999999999999,9,15.600000000000001,15.6
Naji Marshall,2023-24,26.0,198.12,19.0,7.1,66,41,3.6,1.9,0.463,0.576,0.158,8.7,0.042,0.142,0.139,0.621,1.0,0.8048780487804879,9.1,5.7,-2.0,0.172,77.0,7.5,0.17633333333333334,0.5173333333333333,-1.2666666666666668,0.7000000000000002,4,13.2,7.8
Nate Williams,2023-24,25.0,195.58,5.9,2.9,22,11,1.0,0.3,0.54,0.565,0.173,6.9,0.081,0.071,0.07,0.5,2.0,0.2682926829268293,10.6,10.6,-7.699999999999999,0.139,5.0,10.6,0.139,0.657,-11.0,0.0,2,3.3,4.6
Naz Reid,2023-24,24.0,205.74000000000004,24.2,13.5,81,56,5.2,1.3,0.477,0.595,0.22299999999999998,5.7,0.038,0.17,0.085,0.691,3.0,0.9878048780487805,11.5,8.3,2.0,0.242,68.0,10.333333333333334,0.223,0.6013333333333333,-5.433333333333333,0.14999999999999897,5,14.2,13.6
Neemias Queta,2023-24,24.0,213.35999999999999,11.9,5.5,28,24,4.4,0.7,0.644,0.662,0.16,20.4,0.157,0.195,0.078,0.857,3.0,0.34146341463414637,2.4,3.0,3.1,0.141,5.0,2.7,0.15849999999999997,0.5509999999999999,-23.8,-0.6000000000000003,3,5.0,5.5
Nic Claxton,2023-24,25.0,210.82,29.800000000000004,11.8,71,27,9.9,2.1,0.629,0.629,0.156,-5.6,0.088,0.23899999999999996,0.107,0.38,2.0,0.8658536585365854,12.6,8.7,-0.7999999999999989,0.155,76.0,9.299999999999999,0.14700000000000002,0.6583333333333333,5.2,3.0,5,10.3,11.1
Nick Richards,2023-24,26.0,213.36,26.2,9.7,67,14,8.0,0.8,0.691,0.717,0.131,-11.9,0.097,0.218,0.046,0.209,1.0,0.8170731707317073,8.2,3.0,1.5,0.151,65.0,4.0,0.13633333333333333,0.6356666666666667,-9.333333333333334,3.6999999999999984,4,9.3,7.4
Nick Smith Jr.,2023-24,20.0,187.96,14.3,5.9,51,9,1.4,1.2,0.39100000000000007,0.511,0.20200000000000004,-12.4,0.023,0.078,0.134,0.176,7.0,0.6219512195121951,5.9,5.9,0.0,0.20200000000000004,51.0,5.9,0.20200000000000004,0.511,-12.4,0.0,1,9.9,6.9
Nickeil Alexander-Walker,2023-24,25.0,195.58,23.4,8.0,82,56,2.0,2.5,0.43899999999999995,0.578,0.143,7.599999999999999,0.019,0.066,0.145,0.683,2.0,1.0,6.2,10.6,1.7999999999999998,0.177,59.0,9.266666666666667,0.214,0.5206666666666666,-2.8000000000000003,-2.4,5,9.4,8.2
Nicolas Batum,2023-24,35.0,203.2,25.5,5.3,60,36,4.1,2.1,0.453,0.603,0.085,5.6,0.046,0.115,0.105,0.6,8.0,0.7317073170731707,6.1,8.3,-0.7999999999999998,0.11099999999999999,78.0,7.5,0.119,0.6063333333333333,3.0,-0.9999999999999992,16,4.0,4.5
Nikola Jokić,2023-24,29.0,210.82,34.6,26.4,79,55,12.4,9.0,0.583,0.65,0.288,11.8,0.086,0.27,0.391,0.696,2.0,0.9634146341463414,24.5,27.1,1.8999999999999986,0.263,69.0,26.0,0.28833333333333333,0.6696666666666666,9.533333333333333,-0.9500000000000024,9,29.6,26.9
Nikola Jović,2023-24,21.0,208.27999999999997,19.5,7.7,46,24,4.2,2.0,0.452,0.583,0.171,7.8,0.029,0.18599999999999997,0.14,0.522,6.0,0.5609756097560976,5.5,5.5,2.2,0.185,15.0,5.5,0.185,0.53,-3.5,0.0,2,10.7,9.5
Nikola Vučević,2023-24,33.0,208.28,34.3,18.0,76,36,10.5,3.3,0.484,0.54,0.233,-3.1,0.08,0.229,0.153,0.47400000000000003,6.0,0.926829268292683,17.6,17.6,0.3999999999999986,0.21800000000000003,82.0,19.533333333333335,0.25133333333333335,0.5623333333333332,-3.033333333333333,-2.8999999999999964,13,18.5,14.8
Noah Clowney,2023-24,19.0,205.74,16.1,5.8,23,10,3.5,0.8,0.538,0.626,0.137,-6.9,0.066,0.146,0.074,0.43500000000000005,8.0,0.2804878048780488,5.8,5.8,0.0,0.137,23.0,5.8,0.137,0.626,-6.9,0.0,1,9.1,6.5
Norman Powell,2023-24,31.0,193.04,26.2,13.9,76,48,2.6,1.1,0.486,0.626,0.193,5.1,0.008,0.085,0.059,0.632,4.0,0.926829268292683,17.0,19.0,-3.0999999999999996,0.251,60.0,18.2,0.23433333333333337,0.6110000000000001,-3.3666666666666667,-0.8000000000000022,9,21.8,12.4
OG Anunoby,2023-24,26.0,200.66,34.0,14.7,50,31,4.2,2.1,0.489,0.595,0.17299999999999996,10.9,0.028000000000000004,0.091,0.084,0.62,1.0,0.6097560975609756,16.8,17.1,-2.1000000000000014,0.192,67.0,16.599999999999998,0.19633333333333333,0.58,3.4,0.45000000000000234,7,18.0,15.0
Obi Toppin,2023-24,26.0,205.74,21.1,10.3,82,47,3.9000000000000004,1.6000000000000003,0.573,0.677,0.16,3.5999999999999996,0.048999999999999995,0.137,0.091,0.573,1.0,1.0,7.4,9.0,2.9000000000000004,0.187,67.0,6.833333333333333,0.18299999999999997,0.5843333333333333,4.0,1.6499999999999995,4,10.5,10.3
Ochai Agbaji,2023-24,24.0,195.58,21.0,5.8,78,31,2.8,1.1,0.411,0.497,0.131,-7.1,0.044,0.083,0.068,0.397,3.0,0.9512195121951219,7.9,7.9,-2.1000000000000005,0.154,59.0,7.9,0.154,0.561,-0.2,0.0,2,10.4,6.1
Olivier-Maxence Prosper,2023-24,21.0,200.66,8.4,3.0,40,24,2.0,0.6,0.385,0.496,0.153,-13.2,0.062,0.153,0.095,0.6,6.0,0.4878048780487805,3.0,3.0,0.0,0.153,40.0,3.0,0.153,0.496,-13.2,0.0,1,3.8999999999999995,5.4
Onyeka Okongwu,2023-24,23.0,208.28,25.5,10.2,55,23,6.8,1.3,0.611,0.674,0.134,-0.9,0.099,0.169,0.071,0.418,4.0,0.6707317073170732,9.9,8.2,0.29999999999999893,0.15,80.0,7.566666666666666,0.14266666666666666,0.6823333333333333,0.3333333333333334,2.649999999999999,4,13.4,10.4
Orlando Robinson,2023-24,23.0,208.28,8.4,2.8,36,20,2.3,0.8999999999999999,0.5,0.596,0.143,3.5,0.099,0.189,0.161,0.556,4.0,0.43902439024390244,3.7,3.7,-0.9000000000000004,0.116,31.0,3.7,0.116,0.565,3.8,0.0,2,6.9,4.2
Oshae Brissett,2023-24,26.0,200.66,11.5,3.7,55,46,2.9,0.8,0.444,0.53,0.136,10.8,0.089,0.14799999999999996,0.089,0.836,1.0,0.6707317073170732,6.1,9.1,-2.3999999999999995,0.155,65.0,8.700000000000001,0.15666666666666665,0.5626666666666668,0.19999999999999998,-2.4000000000000017,5,8.7,5.4
Ousmane Dieng,2023-24,21.0,205.74,11.1,4.0,33,21,1.5,1.1,0.422,0.54,0.167,1.1,0.027,0.105,0.144,0.636,6.0,0.4024390243902439,4.9,4.9,-0.9000000000000004,0.154,39.0,4.9,0.154,0.505,2.9,0.0,2,3.8,5.7
P.J. Tucker,2023-24,39.0,195.58,15.7,1.7,31,13,2.7,0.5,0.36,0.507,0.052,-1.3,0.059,0.116,0.041,0.419,12.0,0.3780487804878049,3.5,7.6000000000000005,-1.8,0.066,75.0,4.933333333333334,0.08466666666666667,0.5563333333333333,1.5666666666666667,-0.09999999999999906,13,3.0,2.1
P.J. Washington,2023-24,25.0,200.66,30.4,12.9,73,30,5.6,1.9,0.436,0.537,0.185,-2.8,0.037,0.147,0.087,0.411,2.0,0.8902439024390244,15.7,10.3,-2.799999999999999,0.2,73.0,12.966666666666667,0.18166666666666667,0.5596666666666666,-1.0333333333333334,1.3999999999999975,5,14.7,12.3
Paolo Banchero,2023-24,21.0,208.28000000000003,35.0,22.6,80,46,6.9,5.4,0.45499999999999996,0.546,0.292,0.0,0.029000000000000005,0.178,0.254,0.575,6.0,0.975609756097561,20.0,20.0,2.6000000000000014,0.272,72.0,20.0,0.272,0.529,-4.2,0.0,2,25.9,23.3
Pascal Siakam,2023-24,30.0,203.2,33.2,21.7,80,38,7.1,4.3,0.536,0.601,0.25,2.2,0.052000000000000005,0.159,0.189,0.475,3.0,0.975609756097561,24.2,22.8,-2.5,0.27,71.0,22.8,0.26266666666666666,0.559,3.4,1.4000000000000006,8,20.2,20.4
Pat Connaughton,2023-24,31.0,195.58,22.1,5.6,76,45,3.1,2.1,0.43500000000000005,0.574,0.10599999999999998,-0.8,0.03,0.112,0.12299999999999998,0.592,4.0,0.926829268292683,7.6,9.9,-2.0,0.13299999999999998,61.0,8.1,0.12766666666666668,0.5763333333333333,3.2000000000000006,0.4000000000000008,9,5.3,5.2
Patrick Baldwin Jr.,2023-24,21.0,205.74,13.0,4.4,38,6,3.2,0.8,0.381,0.502,0.153,-2.5,0.032,0.201,0.078,0.158,6.0,0.4634146341463415,3.9,3.9,0.5000000000000004,0.227,31.0,3.9,0.227,0.546,-12.3,0.0,2,2.2,5.2
Patrick Williams,2023-24,22.0,200.65999999999997,27.3,10.0,43,19,3.9,1.5,0.443,0.553,0.163,-1.2,0.039,0.105,0.077,0.442,5.0,0.524390243902439,10.2,9.0,-0.1999999999999993,0.156,82.0,9.466666666666667,0.147,0.5916666666666667,-5.0,0.4999999999999994,4,9.0,10.6
Patty Mills,2023-24,35.0,187.96,13.0,4.0,32,15,1.1,1.1,0.351,0.467,0.152,0.3,0.02,0.066,0.108,0.469,8.0,0.3902439024390244,6.2,11.4,-2.2,0.182,40.0,9.466666666666667,0.17300000000000001,0.5623333333333334,-0.9666666666666668,-2.3000000000000016,15,3.8,3.4
Paul George,2023-24,34.0,203.2,33.8,22.6,74,48,5.2,3.5,0.471,0.613,0.264,9.1,0.016,0.138,0.157,0.649,7.0,0.9024390243902439,23.8,24.3,-1.1999999999999993,0.294,56.0,23.8,0.3063333333333333,0.5746666666666668,6.5,0.24999999999999886,14,16.2,21.9
Paul Reed,2023-24,25.0,205.74,19.4,7.300000000000001,82,47,6.0,1.3,0.54,0.58,0.156,4.2,0.11700000000000002,0.194,0.095,0.573,2.0,1.0,4.2,3.1,3.1000000000000005,0.152,69.0,3.5666666666666664,0.17033333333333334,0.576,1.533333333333333,0.39999999999999986,4,4.1,7.4
Payton Pritchard,2023-24,26.0,185.42000000000002,22.3,9.6,82,64,3.2000000000000006,3.4000000000000004,0.4680000000000001,0.597,0.168,13.600000000000001,0.038,0.103,0.20800000000000002,0.78,1.0,1.0,5.599999999999999,6.2,4.000000000000001,0.19299999999999998,48.0,6.5,0.17833333333333332,0.5653333333333334,1.4000000000000001,-1.050000000000001,4,14.3,9.6
Peyton Watson,2023-24,21.0,200.66,18.6,6.7,80,56,3.2,1.1,0.465,0.539,0.16,-0.7,0.038,0.121,0.081,0.7,6.0,0.975609756097561,3.3,3.3,3.4000000000000004,0.174,23.0,3.3,0.174,0.553,-12.0,0.0,2,8.1,8.5
Precious Achiuwa,2023-24,24.0,203.2,21.9,7.6,74,40,6.6,1.3,0.501,0.545,0.158,-1.0,0.111,0.182,0.088,0.541,3.0,0.9024390243902439,9.2,9.1,-1.5999999999999996,0.18999999999999997,55.0,7.766666666666666,0.18466666666666665,0.5356666666666667,-2.3000000000000003,2.0999999999999996,4,6.6,8.2
Quentin Grimes,2023-24,24.0,195.58,20.1,7.0,51,32,2.0,1.3,0.37200000000000005,0.516,0.155,-0.9,0.012999999999999998,0.08,0.09399999999999999,0.627,3.0,0.6219512195121951,11.3,6.0,-4.300000000000001,0.142,71.0,8.65,0.1455,0.592,0.7000000000000002,5.299999999999999,3,14.6,8.2
RJ Barrett,2023-24,24.0,198.12,31.7,20.2,58,26,5.4,3.3,0.495,0.58,0.257,-3.3,0.028,0.14,0.159,0.448,3.0,0.7073170731707317,19.6,20.0,0.5999999999999979,0.256,73.0,19.066666666666666,0.25066666666666665,0.5256666666666666,-0.5999999999999999,0.9999999999999978,5,21.1,20.2
Rayan Rupert,2023-24,20.0,198.12,16.2,4.0,39,7,2.4,1.6,0.335,0.45100000000000007,0.131,-9.8,0.034,0.115,0.131,0.179,7.0,0.47560975609756095,4.0,4.0,0.0,0.131,39.0,4.0,0.131,0.45100000000000007,-9.8,0.0,1,3.0,4.1
Reggie Jackson,2023-24,34.0,187.96,22.2,10.2,82,57,1.8999999999999997,3.7999999999999994,0.431,0.521,0.20899999999999996,1.4,0.018,0.063,0.24,0.695,7.0,1.0,10.2,16.8,0.0,0.205,68.0,12.566666666666665,0.2243333333333333,0.526,1.3,-0.2499999999999993,13,4.4,8.5
Richaun Holmes,2023-24,30.0,205.74,13.9,5.0,40,13,4.6,0.6,0.558,0.593,0.141,-7.7,0.11500000000000002,0.198,0.062,0.325,3.0,0.4878048780487805,3.1000000000000005,10.4,1.8999999999999995,0.132,42.0,9.233333333333333,0.15266666666666664,0.6753333333333332,-4.933333333333334,-5.55,9,7.4,3.4
Ricky Council IV,2023-24,22.0,198.12,9.0,5.4,32,15,1.4,0.5,0.482,0.604,0.208,2.7,0.046,0.115,0.08,0.469,5.0,0.3902439024390244,5.4,5.4,0.0,0.208,32.0,5.4,0.208,0.604,2.7,0.0,1,7.3,6.7
Royce O'Neale,2023-24,31.0,198.12,24.7,7.700000000000001,79,38,4.8,2.8,0.397,0.548,0.134,3.2,0.028999999999999998,0.155,0.149,0.4809999999999999,4.0,0.9634146341463414,8.8,7.400000000000001,-1.0999999999999996,0.136,76.0,7.733333333333334,0.10966666666666668,0.5816666666666667,5.933333333333334,0.8999999999999989,7,9.1,6.6
Rudy Gobert,2023-24,32.0,215.9,34.1,14.0,76,53,12.9,1.3,0.661,0.675,0.152,8.0,0.118,0.256,0.056999999999999995,0.697,5.0,0.926829268292683,13.4,15.599999999999998,0.5999999999999996,0.161,70.0,14.433333333333332,0.16433333333333333,0.6966666666666667,8.633333333333333,-0.44999999999999835,11,12.0,12.3
Rui Hachimura,2023-24,26.0,203.2,26.8,13.6,68,40,4.3,1.2,0.537,0.628,0.182,2.5,0.034,0.121,0.061,0.588,1.0,0.8292682926829268,11.2,11.3,2.4000000000000004,0.194,63.0,12.1,0.19299999999999998,0.5613333333333334,-3.6999999999999997,-1.3000000000000005,5,13.1,12.5
