_league,_season,PLAYER,TEAM,SEASON,ROLE,ADV ROLE,NAT,HEIGHT,AGE,GP,W,L,W%,MIN,PTS,2PM,2PA,2P%,3PM,3PA,3P%,FGM,FGA,FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,TOV,ST,BLK,PF,DF,EFF,+/-,POSS,USG%,PPP,TM OFF RTG (ON),TM DEF RTG (ON),TM NET RTG (ON),IND OFF RTG,IND DEF RTG,IND NET RTG,eFG%,TS%,RIM FREQ,RIM PPS,PAINT FREQ,PAINT PPS,MID FREQ,MID PPS,C3 FREQ,C3 PPS,L3 FREQ,L3 PPS,FT RATIO,TOV%,LTOV%,DTOV%,AST%,AST% (2P),AST% (3P),AST% (FT),AST RATIO,ORB%,ORB% (2P),ORB% (3P),ORB% (FT),DRB%,DRB% (2P),DRB% (3P),DRB% (FT),TRB%,ST%,BLK%,BLK% (2P),BLK% (3P),PER,OWS,DWS,WS,WS 40min,OBPM,DBPM,BPM,VORP
Euroleague,2024-2025,Koprivica B.,KK Partizan,2024-2025,C,OFF-BALL PLAYER,SRB,215,25,16,10,6,62.5,127.0,54,21,35,60.0,0,0,0.0,21,35,60.0,12,15,80.0,16,23,39,5,8,7,9,27,11,66,-19,49,18.4,1.102,113.4,120.8,-7.4,119.4,104.3,15.1,60.0,65.9,44.9,1.45,20.4,1.0,6.1,0.0,0.0,0.0,0.0,0.0,12.2,16.3,6.1,10.2,5.6,4.1,0.0,0.0,9.3,13.7,15.6,12.5,0.0,23.5,17.1,23.5,41.7,18.1,3.1,4.9,8.5,1.1,22.5,0.1,0.2,0.4,0.117,-1.6,5.6,4.0,0.4
Euroleague,2024-2025,Koumadje K.,ALBA Berlin,2024-2025,C,POST-UP SCORER,CHA,223,28,5,1,4,20.0,97.0,22,10,19,52.6,0,0,0.0,10,19,52.6,2,6,33.3,10,30,40,4,6,2,9,4,5,59,-27,28,13.3,0.786,89.8,108.1,-18.3,90.1,90.3,-0.2,52.6,50.0,39.3,1.45,28.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10.7,21.4,10.7,10.7,6.3,4.5,0.0,0.0,12.5,10.4,8.9,13.0,0.0,28.8,20.0,38.0,0.0,20.0,1.2,5.4,10.6,0.0,15.9,-0.1,0.3,0.2,0.097,-7.2,6.5,-0.7,0.1
Euroleague,2024-2025,Kratzer L.,Paris Basketball,2024-2025,C,MARGINAL OFFENSIVE ROLE,GER,212,28,23,13,10,56.5,224.0,17,7,21,33.3,0,0,0.0,7,21,33.3,3,5,60.0,24,35,59,5,17,7,5,61,9,8,-22,41,8.7,0.415,115.0,117.2,-2.2,79.5,104.9,-25.4,33.3,36.2,12.2,0.8,39.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,6.1,41.5,4.9,36.6,2.6,1.0,0.0,0.0,10.9,11.0,18.4,5.8,11.1,17.6,24.2,6.8,45.5,14.1,1.7,1.4,2.3,0.0,2.6,-0.4,0.5,0.1,0.02,-7.5,3.4,-4.1,-0.3
Euroleague,2024-2025,Lakic A.,KK Partizan,2024-2025,F,MARGINAL OFFENSIVE ROLE,SRB,199,25,10,6,4,60.0,119.0,17,4,8,50.0,3,11,27.3,7,19,36.8,0,0,0.0,8,9,17,3,0,2,0,12,5,20,24,19,8.3,0.895,118.4,98.1,20.3,115.3,94.6,20.7,44.7,44.7,26.3,1.6,10.5,0.0,5.3,0.0,5.3,0.0,47.4,1.0,0.0,0.0,0.0,0.0,3.1,3.8,4.8,0.0,13.6,8.1,7.7,10.5,0.0,7.8,12.8,3.3,14.3,7.9,0.9,0.0,0.0,0.0,6.8,0.0,0.4,0.4,0.131,-2.1,-0.5,-2.6,0.0
Euroleague,2024-2025,Laprovittola N.,FC Barcelona,2024-2025,PG,BALL HANDLER,ARG,190,35,4,3,1,75.0,87.0,40,7,12,58.3,7,13,53.8,14,25,56.0,5,8,62.5,1,3,4,25,8,4,0,11,13,53,26,37,21.3,1.081,116.1,99.4,16.7,133.6,97.1,36.5,70.0,70.2,13.5,1.6,16.2,1.0,2.7,0.0,2.7,3.0,32.4,1.5,9.5,21.6,13.5,8.1,39.7,46.2,25.0,37.5,40.3,1.4,0.0,2.9,0.0,4.0,5.4,2.9,0.0,2.7,2.6,0.0,0.0,0.0,19.1,0.3,0.2,0.5,0.232,5.7,-5.2,0.5,0.1
Euroleague,2024-2025,Larentzakis G.,Olympiacos Piraeus,2024-2025,SG,SCORER,GRE,196,31,14,11,3,78.6,103.0,40,2,9,22.2,10,22,45.5,12,31,38.7,6,8,75.0,2,17,19,19,5,4,1,12,10,54,5,40,19.1,1.0,125.3,123.2,2.1,122.0,111.9,10.1,54.8,57.1,0.0,0.0,20.0,0.5,2.5,0.0,0.0,0.0,55.0,1.36,10.0,12.5,7.5,5.0,23.4,37.5,13.0,5.5,32.2,2.5,0.0,4.3,0.0,22.1,16.2,25.7,40.0,12.0,2.2,0.6,0.0,1.7,15.2,0.1,0.1,0.2,0.081,1.5,-0.2,1.3,0.2
Euroleague,2024-2025,Larkin S.,Anadolu Efes Istanbul,2024-2025,PG,BALL HANDLER,USA,180,32,22,14,8,63.6,546.0,243,40,82,48.8,43,113,38.1,83,195,42.6,34,39,87.2,7,46,53,99,35,24,1,20,85,327,123,247,21.6,0.984,124.6,113.1,11.5,127.3,105.7,21.6,53.6,57.3,4.5,1.64,15.4,0.79,13.4,0.97,6.1,1.8,38.9,1.06,6.9,14.2,8.9,5.3,22.2,18.8,38.1,13.6,28.6,1.6,1.0,2.5,0.0,10.2,12.3,7.9,8.7,6.0,2.5,0.1,0.0,0.0,17.1,1.4,1.4,2.8,0.159,3.3,-1.0,2.3,1.7
Euroleague,2024-2025,Lauvergne J.,ASVEL Villeurbanne,2024-2025,C,POST-UP SCORER,FRA,211,33,19,8,11,42.1,383.0,214,79,133,59.4,8,24,33.3,87,157,55.4,32,44,72.7,34,60,94,21,19,9,4,34,54,251,-84,196,24.0,1.092,111.0,124.4,-13.4,116.1,112.0,4.1,58.0,60.6,26.5,1.5,37.8,1.03,3.6,0.57,1.5,0.0,10.7,1.14,9.9,9.7,3.6,6.1,8.5,8.3,13.0,2.0,9.7,10.4,12.5,7.7,10.0,18.7,17.7,20.1,18.2,14.5,1.3,0.6,1.0,0.0,21.0,0.4,0.5,0.8,0.088,-0.2,-0.8,-1.0,0.2
Euroleague,2024-2025,Lazic B.,KK Crvena zvezda,2024-2025,SG,MARGINAL OFFENSIVE ROLE,SRB,195,36,8,3,5,37.5,53.0,11,1,3,33.3,3,4,75.0,4,7,57.1,0,0,0.0,2,6,8,1,2,3,0,8,3,13,-5,9,8.2,1.222,108.6,108.2,0.4,111.2,100.6,10.6,78.6,78.6,11.1,2.0,0.0,0.0,22.2,0.0,11.1,3.0,33.3,2.0,0.0,22.2,11.1,11.1,2.7,0.0,7.7,0.0,10.0,3.8,0.0,7.7,0.0,15.4,33.3,4.3,0.0,8.7,3.1,0.0,0.0,0.0,10.0,0.0,0.1,0.1,0.101,-2.5,3.5,1.0,0.1
Euroleague,2024-2025,Leday Z.,Olimpia Milano,2024-2025,PF/C,ROLL&POP,USA,201,31,34,17,17,50.0,941.0,545,109,205,53.2,55,119,46.2,164,324,50.6,162,177,91.5,24,128,152,40,44,25,4,67,193,661,-37,443,23.6,1.23,117.8,118.1,-0.3,120.0,110.1,9.9,59.1,68.4,10.2,1.56,26.4,0.91,9.7,0.98,4.5,1.5,22.3,1.36,16.8,9.9,4.1,5.9,6.2,6.2,8.4,2.8,8.3,3.2,2.8,3.8,2.8,16.7,14.3,15.6,41.2,10.1,1.4,0.3,0.5,0.0,20.4,1.2,1.4,2.5,0.107,1.9,-1.2,0.7,1.4
Euroleague,2024-2025,Lee P.,ASVEL Villeurbanne,2024-2025,PG,BALL HANDLER,USA,183,30,26,11,15,42.3,573.0,215,27,90,30.0,43,126,34.1,70,216,32.4,32,38,84.2,6,32,38,81,28,21,1,34,51,183,-30,260,22.3,0.827,111.3,115.3,-4.0,100.5,107.2,-6.7,42.4,46.3,7.7,0.7,21.2,0.55,5.8,0.67,3.8,1.2,43.5,1.01,6.2,10.8,6.5,4.2,19.1,16.1,27.8,17.6,23.8,1.2,2.7,0.0,0.0,6.6,6.3,7.9,0.0,3.8,2.1,0.1,0.2,0.0,10.3,-0.3,1.0,0.7,0.046,-1.4,-2.7,-4.1,-0.7
Euroleague,2024-2025,Lee S.,Maccabi Tel Aviv BC,2024-2025,PG,SHOT CREATOR,USA,188,26,8,2,6,25.0,154.0,96,20,42,47.6,6,19,31.6,26,61,42.6,38,50,76.0,3,14,17,20,18,10,0,11,37,98,-19,103,30.6,0.932,116.2,128.1,-11.9,116.7,113.2,3.5,47.5,56.5,11.7,1.5,22.3,0.7,6.8,0.86,0.0,0.0,18.4,0.95,23.3,17.5,8.7,8.7,19.0,20.6,35.0,0.0,16.3,2.2,2.7,2.0,0.0,11.1,7.4,16.1,0.0,6.5,3.7,0.0,0.0,0.0,18.9,0.2,0.2,0.4,0.101,-0.4,-1.7,-2.0,0.0
Euroleague,2024-2025,Lee S.,Olympiacos Piraeus,2024-2025,PG,SECONDARY BALL HANDLER,USA,188,26,7,4,3,57.1,135.0,29,8,12,66.7,1,7,14.3,9,19,47.4,10,16,62.5,3,10,13,17,11,6,1,15,16,39,28,38,13.5,0.763,115.9,106.2,9.7,110.4,101.0,9.4,50.0,53.7,10.5,1.5,18.4,1.14,2.6,2.0,5.3,0.0,13.2,0.6,21.1,28.9,15.8,13.2,15.1,12.5,32.3,0.0,30.9,2.8,2.5,1.8,9.1,8.9,7.7,9.8,0.0,5.9,2.5,0.5,0.8,0.0,11.8,0.2,0.5,0.7,0.136,-0.7,1.5,0.8,0.3
Euroleague,2024-2025,Lekavicius L.,BC Zalgiris,2024-2025,PG,SECONDARY BALL HANDLER,LTU,183,31,12,5,7,41.7,96.0,30,4,18,22.2,6,19,31.6,10,37,27.0,4,5,80.0,0,4,4,7,10,3,0,13,6,-2,-14,48,23.2,0.625,91.8,102.3,-10.5,72.8,98.5,-25.7,35.1,39.5,2.1,2.0,22.9,0.36,12.5,0.33,2.1,0.0,35.4,1.06,2.1,20.8,8.3,12.5,11.0,9.4,18.2,9.8,12.7,0.0,0.0,0.0,0.0,4.9,5.3,5.3,0.0,2.2,1.7,0.0,0.0,0.0,0.2,-0.3,0.3,-0.1,-0.033,-8.9,-2.4,-11.3,-0.5
Euroleague,2024-2025,Lessort M.,Panathinaikos Athlitikos Omilos,2024-2025,C,POST-UP CREATOR,FRA,206,29,17,10,7,58.8,451.0,228,86,116,74.1,0,2,0.0,86,118,72.9,56,92,60.9,47,73,120,27,33,17,12,37,85,348,57,194,21.0,1.175,120.9,113.1,7.8,125.8,102.5,23.3,72.9,70.8,29.4,1.79,25.8,1.24,4.6,0.89,0.0,0.0,1.0,0.0,22.2,17.0,7.7,9.3,8.4,3.8,0.0,1.7,12.2,12.8,18.4,10.0,2.8,19.1,18.3,18.7,33.3,16.0,2.1,1.7,2.4,0.0,23.6,0.9,1.0,1.9,0.156,2.2,2.6,4.7,1.8
Euroleague,2024-2025,Lighty D.,ASVEL Villeurbanne,2024-2025,F,SPOT-UP SHOOTER,USA,195,37,33,13,20,39.4,641.0,146,24,55,43.6,28,69,40.6,52,124,41.9,14,18,77.8,10,49,59,34,21,17,2,81,29,106,-37,153,11.9,0.954,110.4,112.4,-2.0,98.1,105.3,-7.2,53.2,55.3,4.6,1.14,17.6,0.81,13.7,0.86,8.5,1.38,35.9,1.2,5.2,13.7,7.8,5.9,6.6,5.8,11.6,3.9,18.2,2.0,2.0,2.3,0.0,8.6,6.6,10.1,13.5,5.5,1.5,0.2,0.3,0.0,7.0,-0.3,1.3,1.0,0.063,-2.7,0.4,-2.3,-0.1
Euroleague,2024-2025,Llull S.,Real Madrid,2024-2025,PG,SECONDARY BALL HANDLER,ESP,190,37,34,20,14,58.8,563.0,227,27,63,42.9,48,157,30.6,75,220,34.1,29,37,78.4,13,30,43,73,25,12,0,47,50,176,27,257,21.6,0.883,109.8,109.5,0.3,109.9,105.9,4.0,45.0,48.9,2.3,1.67,17.1,0.95,5.1,0.15,2.7,1.29,57.2,0.92,4.7,9.7,4.3,5.4,17.2,15.8,29.2,8.6,22.1,2.6,3.7,2.1,0.0,5.8,5.0,7.5,0.0,4.2,1.2,0.0,0.0,0.0,10.0,0.0,1.4,1.4,0.082,-0.2,-2.2,-2.4,-0.1
Euroleague,2024-2025,Lo M.,Paris Basketball,2024-2025,PG,SCORER,GER,191,32,28,16,12,57.1,492.0,289,72,126,57.1,39,116,33.6,111,242,45.9,28,36,77.8,10,32,42,62,39,13,1,31,45,228,-147,293,27.5,0.986,112.6,125.8,-13.2,119.2,117.0,2.2,53.9,57.0,5.8,1.53,35.5,1.1,1.7,0.8,0.3,0.0,39.2,1.02,3.9,13.3,8.9,4.4,18.8,14.6,32.3,10.1,17.5,2.0,1.8,2.4,0.0,7.7,6.0,10.0,0.0,4.6,1.4,0.1,0.2,0.0,17.1,0.8,0.4,1.2,0.096,1.0,-3.3,-2.2,-0.1
Euroleague,2024-2025,Loyd J.,AS Monaco Basket,2024-2025,SG,SPOT-UP SHOOTER,USA,193,31,26,14,12,53.8,583.0,272,50,93,53.8,39,98,39.8,89,191,46.6,55,62,88.7,18,66,84,49,30,20,4,77,64,274,115,250,20.6,1.088,124.4,114.7,9.7,120.0,105.8,14.2,56.8,62.0,2.4,1.33,22.4,1.04,12.4,1.1,4.0,1.2,34.8,1.21,11.4,12.0,7.6,4.4,10.1,10.4,17.0,2.0,16.4,3.9,2.5,5.3,5.9,13.3,11.9,14.2,17.2,8.7,1.9,0.4,0.7,0.0,14.1,0.5,1.4,1.9,0.108,0.5,0.3,0.8,1.1
Euroleague,2024-2025,Loyd J.,Maccabi Tel Aviv BC,2024-2025,SG,SECONDARY BALL HANDLER,USA,193,31,2,1,1,50.0,56.0,31,10,16,62.5,2,7,28.6,12,23,52.2,5,5,100.0,1,4,5,3,2,1,0,6,8,29,14,27,24.1,1.148,131.3,113.7,17.6,121.9,107.0,14.9,56.5,62.0,3.7,2.0,48.1,1.38,7.4,0.0,3.7,3.0,22.2,0.5,7.4,7.4,3.7,3.7,6.4,5.9,0.0,16.7,10.0,2.7,0.0,7.1,0.0,8.3,4.2,9.5,33.3,5.9,1.0,0.0,0.0,0.0,16.4,0.1,0.1,0.2,0.124,0.2,-3.7,-3.5,0.0
Euroleague,2024-2025,Lucic V.,FC Bayern Munich,2024-2025,F/PF,SPOT-UP SHOOTER,SRB,204,36,14,8,6,57.1,349.0,100,22,35,62.9,9,35,25.7,31,70,44.3,29,34,85.3,13,54,67,21,13,14,0,24,41,161,-9,95,12.9,1.053,117.1,118.1,-1.0,116.9,107.4,9.5,50.7,61.0,9.5,2.0,15.8,0.67,11.6,1.45,10.5,1.5,26.3,0.48,12.6,13.7,6.3,7.4,7.6,8.5,7.2,6.2,18.1,4.3,2.6,5.9,0.0,19.5,10.7,25.0,50.0,11.5,2.2,0.0,0.0,0.0,12.8,0.3,0.7,1.0,0.095,-0.6,0.9,0.3,0.5
Euroleague,2024-2025,Lundberg I.,KK Partizan,2024-2025,PG,BALL HANDLER,DEN,193,30,25,12,13,48.0,637.0,206,29,82,35.4,36,101,35.6,65,183,35.5,40,50,80.0,14,43,57,76,29,23,0,50,46,193,67,233,18.3,0.884,120.6,115.5,5.1,115.1,107.0,8.1,45.4,50.5,6.0,1.43,16.7,0.62,12.4,0.48,4.3,2.1,37.8,0.99,9.0,12.4,7.3,5.2,15.1,11.3,30.6,8.8,24.6,2.7,3.6,1.5,3.7,8.2,8.9,8.2,3.4,5.5,2.1,0.0,0.0,0.0,10.9,0.4,1.1,1.5,0.094,-0.4,-1.0,-1.4,0.2
Euroleague,2024-2025,Luwawu Cabarrot T.,Baskonia Vitoria-Gasteiz,2024-2025,F,SCORER,FRA,198,30,26,10,16,38.5,647.0,259,59,136,43.4,34,101,33.7,93,237,39.2,39,46,84.8,28,54,82,53,52,20,4,63,51,190,-11,309,23.2,0.838,110.6,111.8,-1.2,97.3,104.6,-7.3,46.4,50.5,6.1,1.58,23.0,0.93,14.9,0.48,2.9,0.67,29.4,1.05,6.3,16.8,7.4,9.4,11.5,9.1,25.3,4.4,14.6,5.0,3.4,6.8,0.0,9.5,10.8,7.7,16.7,7.3,1.7,0.4,0.6,0.0,10.3,-0.6,1.3,0.7,0.045,-2.4,-0.7,-3.1,-0.4
Euroleague,2024-2025,Madar Y.,FC Bayern Munich,2024-2025,PG,SCORER,ISR,190,24,5,3,2,60.0,60.0,21,8,14,57.1,1,7,14.3,9,21,42.9,2,2,100.0,1,6,7,8,6,4,1,4,4,23,-5,27,21.3,0.778,124.1,123.1,1.0,107.4,109.1,-1.7,45.2,50.0,11.1,1.33,25.9,1.43,14.8,0.5,3.7,0.0,22.2,0.5,0.0,22.2,11.1,11.1,15.1,11.5,27.8,0.0,22.9,2.5,5.3,0.0,0.0,11.3,10.7,15.0,0.0,7.5,3.3,1.0,1.6,0.0,11.3,0.0,0.1,0.1,0.075,-4.6,0.2,-4.4,-0.1
Euroleague,2024-2025,Malcolm C.,Paris Basketball,2024-2025,F/PF,SPOT-UP SHOOTER,USA,200,27,29,17,12,58.6,554.0,231,53,93,57.0,30,91,33.0,83,184,45.1,35,44,79.5,17,54,71,36,21,12,4,38,41,220,-18,224,18.9,1.031,119.4,120.8,-1.4,113.4,111.5,1.9,53.3,56.9,7.1,1.38,31.3,1.06,3.1,1.43,4.0,1.33,36.6,0.95,8.5,9.4,4.0,5.4,8.3,6.7,13.3,3.9,13.9,3.3,3.3,3.7,0.0,11.5,7.5,13.1,34.6,7.2,1.2,0.5,0.4,0.0,13.1,0.2,0.9,1.1,0.067,-1.1,-0.9,-2.1,0.0
Euroleague,2024-2025,Maledon T.,ASVEL Villeurbanne,2024-2025,PG,BALL HANDLER,FRA,192,24,33,13,20,39.4,911.0,561,94,179,52.5,55,160,34.4,149,339,44.0,208,230,90.4,14,100,114,153,97,33,5,58,195,679,-68,536,28.6,1.047,113.7,118.0,-4.3,123.2,107.7,15.5,52.1,63.9,10.8,1.34,20.3,0.95,2.2,0.5,1.9,1.2,27.8,1.03,18.7,18.1,12.7,5.4,26.2,27.9,32.0,11.6,22.2,1.8,1.7,2.3,0.0,12.9,14.2,13.1,2.1,7.4,2.0,0.3,0.5,0.0,20.9,2.0,1.6,3.6,0.157,3.6,-1.6,2.0,2.0
Euroleague,2024-2025,Manek B.,BC Zalgiris,2024-2025,PF,SPOT-UP SHOOTER,USA,206,26,24,10,14,41.7,213.0,79,7,16,43.8,21,56,37.5,28,72,38.9,2,4,50.0,5,24,29,8,7,5,1,29,7,46,3,81,18.1,0.975,107.1,109.1,-2.0,88.4,105.0,-16.6,53.5,53.4,4.9,1.5,9.9,0.75,4.9,0.5,11.1,0.67,58.0,1.21,2.5,8.6,6.2,2.5,5.3,5.0,8.9,0.0,9.0,2.5,5.6,0.0,7.1,14.0,8.6,15.7,40.0,7.9,1.3,0.3,0.6,0.0,9.9,-0.3,0.4,0.1,0.027,-2.4,-0.6,-2.9,-0.1
Euroleague,2024-2025,Mannion N.,Olimpia Milano,2024-2025,PG,BALL HANDLER,ITA,188,24,27,15,12,55.6,594.0,230,51,89,57.3,29,88,33.0,80,177,45.2,41,50,82.0,4,35,39,107,61,20,1,68,54,211,55,259,21.8,0.888,120.8,116.4,4.4,112.5,110.4,2.1,53.4,58.1,13.5,1.6,13.9,0.94,6.9,0.67,3.5,1.33,30.5,0.95,8.1,23.6,11.2,12.4,23.1,18.1,36.4,16.8,29.2,0.9,1.1,0.9,0.0,7.1,6.1,9.4,0.0,4.2,1.9,0.1,0.0,0.3,11.4,0.4,0.8,1.2,0.081,-0.6,-3.0,-3.6,-0.5
Euroleague,2024-2025,Marinkovic V.,KK Partizan,2024-2025,SG/F,SPOT-UP SHOOTER,SRB,198,28,20,8,12,40.0,462.0,154,27,46,58.7,29,70,41.4,56,116,48.3,13,20,65.0,7,26,33,24,14,11,2,45,17,112,57,139,15.3,1.108,122.4,115.0,7.4,112.8,109.3,3.5,60.8,61.6,10.8,1.47,13.7,1.16,8.6,0.83,9.4,1.38,40.3,1.23,6.5,10.1,5.8,4.3,6.6,5.4,13.0,1.5,14.7,1.9,1.1,3.1,0.0,7.0,7.5,6.0,13.6,4.4,1.4,0.3,0.5,0.0,10.9,0.2,0.7,0.8,0.072,-0.1,-0.6,-0.7,0.3
Euroleague,2024-2025,Marjanovic B.,Fenerbahçe SK,2024-2025,C,POST-UP SCORER,SRB,221,36,6,4,2,66.7,61.0,24,10,22,45.5,0,1,0.0,10,23,43.5,4,4,100.0,3,18,21,4,4,1,0,7,5,31,-8,29,23.4,0.828,103.6,110.9,-7.3,95.0,103.5,-8.5,43.5,48.0,10.3,2.0,55.2,0.75,10.3,0.67,0.0,0.0,3.4,0.0,6.9,13.8,0.0,13.8,10.0,10.0,0.0,11.1,12.1,5.7,6.9,4.8,0.0,36.7,42.9,33.3,0.0,20.6,0.9,0.0,0.0,0.0,13.7,-0.1,0.1,0.1,0.036,-7.3,0.0,-7.3,-0.2
Euroleague,2024-2025,Mattisseck J.,ALBA Berlin,2024-2025,SG,SCORER,GER,194,25,28,3,25,10.7,379.0,71,7,19,36.8,17,73,23.3,24,92,26.1,6,7,85.7,3,19,22,16,10,15,0,51,28,16,-117,104,12.6,0.683,99.6,116.2,-16.6,81.4,109.0,-27.6,35.3,37.8,6.7,1.14,5.8,0.33,5.8,0.67,6.7,0.86,62.5,0.69,1.9,9.6,6.7,2.9,5.4,3.1,17.8,3.3,13.3,0.8,0.0,1.8,0.0,6.0,9.8,3.9,0.0,3.3,2.1,0.0,0.0,0.0,2.6,-0.5,0.6,0.1,0.015,-5.8,-0.9,-6.7,-1.0
Euroleague,2024-2025,Mayer O.,Maccabi Tel Aviv BC,2024-2025,PG,SECONDARY BALL HANDLER,ISR,190,18,7,4,3,57.1,65.0,21,1,8,12.5,5,10,50.0,6,18,33.3,4,4,100.0,1,4,5,16,12,3,0,8,5,16,-3,32,22.1,0.656,110.9,115.9,-5.0,91.9,110.5,-18.6,47.2,52.5,0.0,0.0,9.4,0.67,15.6,0.0,0.0,0.0,31.3,1.5,6.3,37.5,18.8,18.8,26.9,33.3,25.0,16.2,33.3,1.6,0.0,3.8,0.0,7.8,4.8,10.7,0.0,4.4,2.4,0.0,0.0,0.0,7.0,-0.1,0.1,0.0,-0.016,-4.9,-3.9,-8.8,-0.2
Euroleague,2024-2025,Mays S.,Fenerbahçe SK,2024-2025,PG/SG,SCORER,USA,191,27,14,8,6,57.1,142.0,52,16,34,47.1,5,17,29.4,21,51,41.2,5,8,62.5,7,9,16,12,11,6,2,8,8,43,-12,65,21.6,0.8,103.8,111.7,-7.9,99.5,105.7,-6.2,46.1,48.1,12.3,1.5,26.2,0.82,13.8,0.67,3.1,1.5,23.1,0.8,4.6,16.9,9.2,7.7,11.8,12.5,22.2,0.0,15.6,5.7,8.9,3.6,0.0,7.9,6.1,9.3,50.0,6.8,2.3,0.9,0.7,0.0,10.4,-0.1,0.3,0.2,0.048,-3.6,0.2,-3.3,-0.1
Euroleague,2024-2025,Mccollum E.,Fenerbahçe SK,2024-2025,PG,SCORER,USA,187,37,13,10,3,76.9,238.0,163,36,53,67.9,21,50,42.0,57,103,55.3,28,28,100.0,8,16,24,22,10,6,6,22,29,168,36,125,25.4,1.304,126.3,120.8,5.5,147.0,110.9,36.1,65.5,70.9,4.0,2.0,21.6,1.33,16.8,1.24,7.2,1.0,32.8,1.32,9.6,8.0,3.2,4.8,13.4,12.5,19.6,0.0,15.0,4.3,5.1,4.0,0.0,8.0,10.3,6.8,0.0,6.2,1.4,1.6,0.8,0.8,22.4,1.0,0.5,1.6,0.19,4.5,-1.0,3.5,1.0
Euroleague,2024-2025,Mc Cormack D.,ALBA Berlin,2024-2025,C,POST-UP SCORER,USA,208,25,22,3,19,13.6,419.0,230,90,146,61.6,0,2,0.0,90,148,60.8,50,69,72.5,44,82,126,15,43,22,3,65,68,272,-101,222,24.6,1.036,104.9,119.0,-14.1,102.6,104.2,-1.6,60.8,64.2,27.0,1.8,28.8,0.94,9.9,0.55,0.0,0.0,0.9,0.0,14.0,19.4,9.0,10.4,5.7,6.2,0.0,2.1,6.3,12.0,14.1,10.6,5.6,23.6,26.8,21.0,25.0,17.6,2.9,0.5,0.8,0.0,19.3,-0.2,0.9,0.7,0.067,-3.2,0.3,-2.9,-0.2
Euroleague,2024-2025,Mcdowell White W.,ALBA Berlin,2024-2025,SG,BALL HANDLER,AUS,196,27,21,2,19,9.5,399.0,121,26,46,56.5,22,63,34.9,48,109,44.0,3,3,100.0,6,30,36,77,25,13,2,27,15,146,-156,135,15.7,0.896,105.3,125.5,-20.2,125.2,116.7,8.5,54.1,55.0,10.4,1.57,21.5,0.9,2.2,1.33,5.2,0.43,41.5,1.13,0.7,18.5,11.9,6.7,25.6,21.9,44.4,15.7,36.3,1.6,1.1,2.4,0.0,9.2,9.0,9.2,11.1,5.2,1.8,0.3,0.6,0.0,12.1,0.6,0.3,0.9,0.094,-1.0,-2.7,-3.7,-0.4
Euroleague,2024-2025,McKissic S.,Olympiacos Piraeus,2024-2025,SG/F,SCORER,USA,196,34,33,24,9,72.7,588.0,282,62,96,64.6,34,103,33.0,96,199,48.2,56,87,64.4,24,53,77,61,33,20,1,46,67,287,4,269,22.7,1.048,119.4,119.8,-0.4,118.2,110.0,8.2,56.8,59.7,12.3,1.76,20.8,1.04,2.6,1.14,1.9,1.8,35.7,0.97,13.8,12.3,5.6,6.7,14.3,13.1,25.4,3.3,18.5,5.0,3.3,7.7,0.0,11.3,11.2,11.8,8.7,8.1,1.9,0.1,0.2,0.0,14.7,0.4,1.0,1.4,0.089,0.9,-0.6,0.4,0.8
Euroleague,2024-2025,Melli N.,Fenerbahçe SK,2024-2025,PF/C,SPOT-UP SHOOTER,ITA,205,34,34,23,11,67.6,586.0,167,35,56,62.5,28,72,38.9,63,128,49.2,13,22,59.1,45,92,137,40,24,18,14,92,42,228,71,162,13.5,1.031,119.9,112.0,7.9,122.1,101.5,20.6,60.2,60.5,12.3,1.8,13.6,0.82,8.6,1.14,6.8,1.09,36.4,1.22,6.2,14.8,4.3,10.5,8.8,6.7,13.5,6.3,19.8,9.3,8.8,10.1,6.3,19.3,20.9,18.8,13.8,14.3,1.7,1.6,1.7,0.0,13.5,0.4,1.5,2.0,0.119,0.1,3.0,3.1,1.9
Euroleague,2024-2025,Menco R.,Maccabi Tel Aviv BC,2024-2025,F,SPOT-UP SHOOTER,ISR,198,31,13,4,9,30.8,124.0,40,5,8,62.5,10,22,45.5,15,30,50.0,0,0,0.0,5,12,17,5,4,2,0,12,2,35,-25,34,12.8,1.176,114.7,118.9,-4.2,117.9,113.8,4.1,66.7,66.7,5.9,2.0,11.8,1.5,5.9,0.0,11.8,1.5,52.9,1.33,0.0,11.8,2.9,8.8,5.0,4.0,15.8,0.0,12.8,4.3,5.1,4.0,0.0,10.8,13.6,10.2,0.0,7.5,0.8,0.0,0.0,0.0,11.0,0.1,0.1,0.2,0.069,-0.1,-1.7,-1.8,0.0
