_league,_season,PLAYER,TEAM,SEASON,ROLE,ADV ROLE,NAT,HEIGHT,AGE,GP,W,L,W%,MIN,PTS,2PM,2PA,2P%,3PM,3PA,3P%,FGM,FGA,FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,TOV,ST,BLK,PF,DF,EFF,+/-,POSS,USG%,PPP,TM OFF RTG (ON),TM DEF RTG (ON),TM NET RTG (ON),IND OFF RTG,IND DEF RTG,IND NET RTG,eFG%,TS%,RIM FREQ,RIM PPS,PAINT FREQ,PAINT PPS,MID FREQ,MID PPS,C3 FREQ,C3 PPS,L3 FREQ,L3 PPS,FT RATIO,TOV%,LTOV%,DTOV%,AST%,AST% (2P),AST% (3P),AST% (FT),AST RATIO,ORB%,ORB% (2P),ORB% (3P),ORB% (FT),DRB%,DRB% (2P),DRB% (3P),DRB% (FT),TRB%,ST%,BLK%,BLK% (2P),BLK% (3P),PER,OWS,DWS,WS,WS 40min,OBPM,DBPM,BPM,VORP
Euroleague,2021-2022,Kuzminskas M.,BC Zenit Saint Petersburg,2021-2022,F/PF,POST&3,LTU,205,32,21,12,9,57.1,274.0,110,25,54,46.3,13,35,37.1,38,89,42.7,21,24,87.5,16,27,43,6,10,9,2,29,32,105,-6,110,20.1,1.0,110.1,113.3,-3.2,109.2,105.6,3.6,50.0,55.0,12.7,1.71,34.5,0.68,1.8,0.0,4.5,0.6,27.3,1.2,10.0,9.1,5.5,3.6,3.4,2.0,7.7,0.0,5.2,6.7,5.0,7.3,11.1,13.3,12.4,9.1,37.5,9.7,2.0,0.5,0.7,0.0,14.9,0.2,0.4,0.5,0.077,-1.6,-0.2,-1.8,0.0
Euroleague,2021-2022,Lacombe P.,ASVEL Villeurbanne,2021-2022,SG,SCORER,FRA,198,32,25,8,17,32.0,382.0,137,52,96,54.2,8,25,32.0,60,121,49.6,9,10,90.0,18,39,57,32,24,22,4,56,20,128,-37,149,19.4,0.919,103.3,109.1,-5.8,105.9,99.6,6.3,52.9,54.8,9.4,1.71,43.6,0.95,11.4,1.06,2.0,1.0,14.8,0.95,2.7,16.1,10.7,5.4,12.6,11.1,19.6,10.0,17.7,5.6,6.7,5.0,0.0,12.5,14.6,11.3,7.1,9.0,3.3,0.7,0.6,0.5,15.1,0.1,0.8,0.9,0.097,-1.1,0.5,-0.7,0.3
Euroleague,2021-2022,Lammers B.,ALBA Berlin,2021-2022,C,SPOT-UP SHOOTER,USA,208,26,24,11,13,45.8,416.0,162,69,146,47.3,1,10,10.0,70,156,44.9,21,25,84.0,26,50,76,18,15,14,21,23,20,180,20,181,21.3,0.895,111.9,109.3,2.6,91.5,99.5,-8.0,45.2,48.8,18.2,1.64,16.0,0.76,46.4,0.74,0.6,0.0,5.0,0.33,5.5,8.3,5.5,2.8,6.2,7.6,6.8,1.8,9.1,7.1,6.0,7.3,7.7,13.6,15.1,11.5,15.0,10.3,1.9,3.2,4.8,0.0,15.9,-0.3,0.8,0.5,0.049,-4.1,1.6,-2.4,-0.1
Euroleague,2021-2022,Laprovittola N.,FC Barcelona,2021-2022,PG,SECONDARY BALL HANDLER,ARG,190,32,31,24,7,77.4,633.0,276,37,67,55.2,57,133,42.9,94,200,47.0,31,33,93.9,9,50,59,104,49,25,0,80,69,292,169,263,20.9,1.049,117.8,104.5,13.3,125.7,96.9,28.8,61.3,64.5,6.1,1.75,18.3,0.92,1.1,0.67,3.0,2.25,47.5,1.22,5.3,18.6,9.9,8.7,22.1,21.3,37.5,5.5,28.3,1.9,1.7,2.0,5.3,8.8,10.6,7.9,0.0,5.7,2.3,0.0,0.0,0.0,17.5,1.9,1.7,3.6,0.183,4.6,-0.8,3.8,2.5
Euroleague,2021-2022,Larentzakis G.,Olympiacos Piraeus,2021-2022,SG,SPOT-UP SHOOTER,GRE,196,28,29,19,10,65.5,371.0,138,14,29,48.3,30,96,31.3,44,125,35.2,20,24,83.3,2,44,46,35,34,10,1,64,37,83,26,167,22.7,0.826,113.0,107.8,5.2,88.0,100.1,-12.1,47.2,51.9,2.4,1.5,12.6,0.86,2.4,1.0,7.2,0.5,49.1,1.02,4.8,20.4,12.0,8.4,13.0,9.8,23.1,11.1,17.3,0.6,0.0,1.3,0.0,13.2,14.0,11.8,16.7,7.0,1.5,0.2,0.3,0.0,8.4,-0.5,0.7,0.2,0.024,-1.8,-1.2,-3.1,-0.2
Euroleague,2021-2022,Larkin S.,Anadolu Efes Istanbul,2021-2022,PG,SHOT CREATOR,USA,180,29,33,18,15,54.5,1026.0,483,75,141,53.2,77,193,39.9,152,334,45.5,102,111,91.9,8,89,97,176,80,43,1,40,146,623,104,458,22.6,1.055,116.8,111.8,5.0,123.4,104.0,19.4,57.0,63.9,9.6,1.5,16.6,0.87,4.6,0.86,4.4,1.35,37.8,1.18,9.6,17.5,11.6,5.9,24.0,22.7,30.9,17.1,27.8,1.0,0.5,1.5,0.0,10.0,8.6,12.4,0.0,5.6,2.4,0.1,0.0,0.1,19.0,2.8,2.1,4.9,0.158,4.4,-1.5,2.9,3.3
Euroleague,2021-2022,Lauvergne J.,BC Zalgiris,2021-2022,C,POST-UP SCORER,FRA,211,30,13,4,9,30.8,201.0,108,45,86,52.3,0,0,0.0,45,86,52.3,18,26,69.2,16,28,44,12,13,5,3,19,30,116,-31,110,27.9,0.982,111.0,119.3,-8.3,105.5,111.1,-5.6,52.3,55.7,29.1,1.75,29.1,0.63,20.0,0.64,0.0,0.0,0.0,0.0,10.0,11.8,6.4,5.5,10.3,12.1,0.0,0.0,9.8,9.4,8.4,12.3,0.0,20.9,18.3,21.1,50.0,14.4,1.4,1.0,1.7,0.0,20.3,0.1,0.2,0.3,0.05,-2.3,-1.6,-3.9,-0.2
Euroleague,2021-2022,Lazarevic S.,KK Crvena zvezda,2021-2022,SG,OFF-BALL PLAYER,SRB,200,25,21,9,12,42.9,260.0,58,20,29,69.0,4,11,36.4,24,40,60.0,6,7,85.7,11,19,30,11,4,10,1,48,9,49,-5,47,9.1,1.234,111.6,111.7,-0.1,141.4,105.6,35.8,65.0,67.4,25.5,1.83,27.7,1.23,8.5,0.5,0.0,0.0,23.4,1.09,6.4,8.5,4.3,4.3,5.7,4.5,12.8,0.0,19.0,5.2,6.4,4.9,0.0,9.1,8.7,7.4,20.0,7.2,2.3,0.3,0.4,0.0,11.7,0.4,0.4,0.7,0.115,-0.5,1.6,1.0,0.4
Euroleague,2021-2022,Lazic B.,KK Crvena zvezda,2021-2022,SG,SPOT-UP SHOOTER,SRB,195,33,25,11,14,44.0,407.0,93,10,22,45.5,18,53,34.0,28,75,37.3,19,22,86.4,11,15,26,10,12,8,2,53,34,55,-109,96,12.2,0.969,100.4,113.8,-13.4,92.9,108.9,-16.0,49.3,55.4,3.1,2.0,13.5,0.92,6.3,0.33,13.5,1.38,41.7,0.9,9.4,12.5,5.2,7.3,3.6,4.4,3.7,1.6,9.4,3.3,2.4,4.8,0.0,4.8,6.8,3.3,0.0,4.0,1.1,0.3,0.3,0.4,6.5,-0.2,0.4,0.3,0.026,-1.9,-0.3,-2.2,0.0
Euroleague,2021-2022,Lee P.,AS Monaco Basket,2021-2022,PG,SECONDARY BALL HANDLER,USA,183,27,31,18,13,58.1,576.0,216,31,69,44.9,38,108,35.2,69,177,39.0,40,47,85.1,5,37,42,73,34,37,0,66,64,214,60,231,20.0,0.935,115.8,108.3,7.5,111.8,99.3,12.5,49.7,54.8,1.7,1.5,23.4,1.0,4.8,0.18,3.9,1.0,42.9,1.06,8.7,14.7,10.4,4.3,16.7,17.0,25.3,4.0,24.0,1.0,1.2,1.0,0.0,7.7,5.7,10.9,0.0,4.3,3.6,0.0,0.0,0.0,14.4,0.8,1.4,2.1,0.122,2.3,-0.9,1.4,1.3
Euroleague,2021-2022,Lekavicius L.,BC Zalgiris,2021-2022,PG,BALL HANDLER,LTU,183,28,32,8,24,25.0,758.0,325,85,174,48.9,30,88,34.1,115,262,43.9,65,74,87.8,8,33,41,134,67,22,0,60,118,350,-91,364,24.6,0.893,109.3,117.2,-7.9,118.4,110.3,8.1,49.6,54.7,6.0,0.91,30.5,1.06,11.3,0.78,2.2,1.13,21.7,1.03,9.6,18.4,14.3,4.1,27.7,26.4,43.4,8.5,26.9,1.3,1.3,1.5,0.0,5.4,5.0,6.7,0.0,3.4,1.7,0.0,0.0,0.0,14.8,1.6,0.7,2.2,0.119,0.4,-4.8,-4.4,-1.0
Euroleague,2021-2022,Lessort M.,Maccabi Tel Aviv BC,2021-2022,C,POST-UP SCORER,FRA,206,26,5,3,2,60.0,59.0,37,14,19,73.7,0,0,0.0,14,19,73.7,9,16,56.3,6,11,17,3,6,5,0,10,12,46,-2,32,27.6,1.156,107.7,112.9,-5.2,116.9,96.7,20.2,73.7,71.2,25.0,2.0,34.4,1.09,0.0,0.0,0.0,0.0,0.0,0.0,21.9,18.8,6.3,12.5,9.5,14.3,0.0,0.0,8.6,14.3,26.7,9.1,0.0,25.0,31.8,22.2,0.0,19.8,5.0,0.0,0.0,0.0,28.6,0.1,0.1,0.2,0.162,2.6,1.9,4.5,0.2
Euroleague,2021-2022,Lighty D.,ASVEL Villeurbanne,2021-2022,F,SPOT-UP SHOOTER,USA,195,34,11,4,7,36.4,279.0,111,27,51,52.9,14,24,58.3,41,75,54.7,15,23,65.2,5,25,30,14,15,6,1,21,36,117,26,99,17.6,1.121,107.8,104.9,2.9,117.4,99.6,17.8,64.0,66.1,1.0,0.0,26.3,1.15,24.2,1.0,5.1,1.8,19.2,1.74,9.1,15.2,10.1,5.1,7.1,5.4,14.6,3.9,12.4,2.1,1.4,3.8,0.0,10.0,8.1,10.0,28.6,6.2,1.2,0.2,0.4,0.0,14.7,0.4,0.6,0.9,0.132,-0.4,-1.0,-1.4,0.1
Euroleague,2021-2022,Llull S.,Real Madrid,2021-2022,PG,SCORER,ESP,190,34,31,21,10,67.7,606.0,257,34,98,34.7,51,172,29.7,85,270,31.5,36,53,67.9,3,49,52,79,38,13,0,51,62,169,42,329,26.1,0.781,108.1,103.7,4.4,101.7,100.3,1.4,40.9,44.2,0.9,0.67,15.5,0.94,13.4,0.41,1.8,0.0,49.5,0.94,6.4,11.6,8.2,3.3,19.4,19.1,29.2,3.1,19.4,0.5,1.2,0.0,0.0,9.0,7.7,11.1,3.7,4.7,1.2,0.0,0.0,0.0,10.9,0.4,1.4,1.7,0.097,-0.1,-2.2,-2.3,-0.1
Euroleague,2021-2022,Lo M.,ALBA Berlin,2021-2022,PG,SCORER,GER,191,29,33,14,19,42.4,795.0,440,79,158,50.0,67,151,44.4,146,309,47.2,81,97,83.5,10,65,75,122,69,26,1,38,125,490,1,423,26.3,1.04,112.6,113.5,-0.9,125.8,106.5,19.3,58.1,62.1,12.3,1.46,22.5,0.8,2.6,0.55,0.9,3.0,34.8,1.29,10.6,16.3,11.6,4.7,24.1,22.2,35.5,13.8,22.4,1.5,1.2,2.1,0.0,9.6,8.0,12.4,2.9,5.6,1.9,0.1,0.1,0.0,20.4,2.5,1.0,3.5,0.176,3.6,-2.7,0.9,1.3
Euroleague,2021-2022,Loyd J.,BC Zenit Saint Petersburg,2021-2022,SG,SHOT CREATOR,USA,193,28,23,14,9,60.9,625.0,304,71,143,49.7,34,98,34.7,105,241,43.6,60,72,83.3,12,79,91,89,50,22,3,67,94,332,-10,322,26.2,0.944,108.7,109.8,-1.1,115.8,101.4,14.4,50.6,55.9,8.1,1.54,23.3,0.91,13.0,0.81,1.6,1.2,28.6,1.04,9.6,15.5,9.3,6.2,22.3,17.8,39.6,15.5,21.7,2.3,3.2,1.8,0.0,15.7,17.3,16.0,2.7,9.0,2.0,0.3,0.5,0.0,18.1,1.1,1.1,2.2,0.142,2.0,0.1,2.1,1.4
Euroleague,2021-2022,Lucic V.,FC Bayern Munich,2021-2022,F/PF,SPOT-UP SHOOTER,SRB,204,33,27,14,13,51.9,811.0,331,54,104,51.9,43,122,35.2,97,226,42.9,94,108,87.0,14,94,108,39,29,20,4,61,114,377,66,300,19.6,1.103,115.3,110.6,4.7,119.8,103.2,16.6,52.4,61.3,8.3,1.68,13.3,1.0,13.0,0.67,5.0,1.2,35.7,1.04,14.7,9.7,3.7,6.0,7.3,5.9,13.6,1.3,11.5,2.1,3.1,1.0,4.2,15.0,13.5,15.1,23.3,8.4,1.5,0.4,0.6,0.0,15.9,1.3,1.5,2.8,0.118,1.4,-0.2,1.1,1.7
Euroleague,2021-2022,Lukosiunas K.,BC Zalgiris,2021-2022,F,SPOT-UP SHOOTER,LTU,195,24,20,5,15,25.0,234.0,71,2,6,33.3,22,66,33.3,24,72,33.3,1,2,50.0,4,13,17,12,7,5,1,27,10,32,26,80,18.3,0.888,117.0,108.7,8.3,88.6,103.1,-14.5,48.6,48.6,2.5,1.0,2.5,0.0,2.5,1.0,8.8,1.29,73.8,0.97,1.3,8.8,5.0,3.8,7.2,6.7,14.3,0.0,13.0,2.1,2.5,2.0,0.0,6.2,6.7,5.5,7.7,4.3,1.3,0.3,0.5,0.0,7.6,-0.2,0.4,0.2,0.031,-1.4,-3.2,-4.6,-0.3
Euroleague,2021-2022,Lundberg I.,PBC CSKA Moscow,2021-2022,PG,SCORER,DEN,193,27,24,14,10,58.3,506.0,218,56,106,52.8,27,80,33.8,83,186,44.6,25,30,83.3,14,43,57,47,38,22,1,47,47,193,14,236,22.4,0.924,111.4,110.8,0.6,112.1,102.4,9.7,51.9,55.2,8.9,1.43,26.3,1.16,9.7,0.43,3.0,0.43,29.7,1.11,4.9,16.1,10.6,5.5,13.4,11.3,28.0,2.7,16.6,3.1,2.3,3.8,4.5,10.1,10.8,9.8,4.0,6.5,2.5,0.1,0.2,0.0,14.3,0.5,0.9,1.4,0.113,0.2,-0.7,-0.5,0.4
Euroleague,2021-2022,Macon D.,Panathinaikos Athlitikos Omilos,2021-2022,PG,SHOT CREATOR,USA,188,26,31,9,22,29.0,801.0,405,80,150,53.3,48,144,33.3,128,294,43.5,101,116,87.1,13,55,68,112,69,23,2,78,93,360,-92,411,26.0,0.985,107.3,114.8,-7.5,116.7,107.3,9.4,51.7,59.2,5.4,1.64,16.1,0.88,15.1,1.06,5.4,1.23,29.2,0.98,11.7,16.8,10.7,6.1,22.3,19.4,41.0,11.2,21.4,2.0,1.6,2.7,0.0,7.6,5.3,10.8,0.0,4.9,1.6,0.2,0.1,0.2,17.1,1.5,1.0,2.5,0.126,2.5,-3.5,-1.0,0.5
Euroleague,2021-2022,Mahmutoglu M.,Fenerbahçe SK,2021-2022,SG,OFF-SCREEN SHOOTER,TUR,191,32,23,10,13,43.5,243.0,101,18,32,56.3,19,64,29.7,37,96,38.5,8,11,72.7,1,6,7,7,7,7,0,18,6,40,-40,106,21.6,0.953,100.0,112.0,-12.0,93.1,108.1,-15.0,48.4,51.0,5.7,2.0,14.2,1.07,10.4,0.73,10.4,0.55,50.0,0.96,2.8,6.6,4.7,1.9,4.7,5.8,4.2,0.0,6.2,0.5,1.1,0.0,0.0,3.1,3.5,3.0,0.0,1.8,1.7,0.0,0.0,0.0,9.6,-0.2,0.3,0.1,0.018,-2.6,-2.9,-5.5,-0.5
Euroleague,2021-2022,Mantzoukas L.,Panathinaikos Athlitikos Omilos,2021-2022,PF,SPOT-UP SHOOTER,GRE,207,18,18,8,10,44.4,166.0,34,6,8,75.0,7,19,36.8,13,27,48.1,1,3,33.3,6,12,18,6,8,1,1,31,2,7,-35,36,10.6,0.944,107.3,116.6,-9.3,88.3,110.2,-21.9,61.1,60.7,5.6,2.0,5.6,2.0,11.1,1.0,19.4,0.86,33.3,1.25,2.8,22.2,16.7,5.6,4.6,3.8,7.4,3.8,14.3,4.1,2.7,4.9,9.1,7.4,7.8,4.8,25.0,5.8,0.3,0.3,0.5,0.0,5.1,-0.1,0.2,0.1,0.016,-3.1,-1.4,-4.5,-0.2
Euroleague,2021-2022,Marinkovic V.,Baskonia Vitoria-Gasteiz,2021-2022,SG/F,SPOT-UP SHOOTER,SRB,198,25,26,12,14,46.2,346.0,89,9,23,39.1,23,70,32.9,32,93,34.4,2,2,100.0,7,16,23,15,6,5,0,30,12,43,-59,100,14.6,0.89,101.7,110.5,-8.8,87.5,106.2,-18.7,46.8,47.3,3.0,2.0,14.0,0.71,6.0,0.33,2.0,1.5,66.0,1.0,1.0,6.0,3.0,3.0,6.3,7.9,7.7,0.0,13.0,2.3,1.4,3.2,0.0,4.8,4.5,5.3,4.5,3.6,0.8,0.0,0.0,0.0,6.5,-0.3,0.5,0.2,0.023,-2.4,-2.4,-4.8,-0.5
Euroleague,2021-2022,Sisko Z.,FC Bayern Munich,2021-2022,SG,BALL HANDLER,SLO,189,25,22,10,12,45.5,388.0,101,27,62,43.5,13,29,44.8,40,91,44.0,8,12,66.7,5,20,25,69,20,11,0,66,19,81,-55,117,16.1,0.863,110.0,119.3,-9.3,122.7,111.3,11.4,51.1,52.1,8.5,1.4,31.6,0.81,12.8,0.67,0.9,0.0,23.1,1.44,5.1,17.1,11.1,6.0,25.8,22.4,44.8,10.4,37.1,1.6,1.3,2.1,0.0,7.2,9.2,6.5,0.0,4.2,1.7,0.0,0.0,0.0,9.7,0.5,0.5,1.0,0.085,-1.0,-2.1,-3.1,-0.3
Euroleague,2021-2022,Markovic S.,KK Crvena zvezda,2021-2022,PG,SECONDARY BALL HANDLER,SRB,198,34,21,7,14,33.3,267.0,54,7,13,53.8,10,37,27.0,17,50,34.0,10,14,71.4,7,24,31,40,23,10,1,33,11,54,-72,80,15.0,0.675,106.8,122.6,-15.8,100.0,114.3,-14.3,44.0,47.4,6.3,1.2,10.0,1.0,0.0,0.0,0.0,0.0,46.3,0.81,8.8,28.8,15.0,13.8,20.2,18.2,33.3,11.5,33.3,3.1,4.5,1.1,5.3,13.5,14.0,12.8,14.3,7.7,2.2,0.3,0.4,0.0,7.9,0.0,0.1,0.1,0.014,-2.6,-0.2,-2.8,-0.1
Euroleague,2021-2022,Martin H.,Olympiacos Piraeus,2021-2022,PF/C,RIM RUNNER,USA,201,26,28,17,11,60.7,395.0,150,59,92,64.1,0,0,0.0,59,92,64.1,32,46,69.6,37,53,90,7,18,7,14,56,46,179,5,130,16.9,1.154,113.3,111.2,2.1,117.0,103.0,14.0,64.1,67.3,28.5,1.62,36.2,1.11,6.2,0.75,0.0,0.0,0.0,0.0,15.0,13.8,4.6,9.2,2.6,1.6,0.0,1.8,5.1,11.3,13.3,11.7,0.0,16.5,19.5,11.6,29.4,13.9,1.0,2.4,3.4,0.0,18.3,0.5,0.7,1.2,0.109,-0.6,1.1,0.4,0.6
Euroleague,2021-2022,Martinez S.,FC Barcelona,2021-2022,F/PF,SPOT-UP SHOOTER,ESP,202,23,28,20,8,71.4,335.0,54,9,27,33.3,9,21,42.9,18,48,37.5,9,11,81.8,18,37,55,20,9,11,2,44,16,70,49,62,9.3,0.871,115.5,103.8,11.7,118.7,97.6,21.1,46.9,50.9,17.7,0.91,21.0,0.46,4.8,0.67,8.1,1.2,25.8,1.31,8.1,14.5,4.8,9.7,7.3,4.9,17.6,0.0,24.4,6.6,5.3,8.5,6.7,13.0,8.8,15.0,34.8,9.9,1.8,0.4,0.6,0.0,8.4,0.2,0.8,1.0,0.114,-0.9,2.6,1.7,0.7
Euroleague,2021-2022,Mattisseck J.,ALBA Berlin,2021-2022,SG,SPOT-UP SHOOTER,GER,194,22,26,11,15,42.3,359.0,63,8,15,53.3,14,41,34.1,22,56,39.3,5,6,83.3,16,17,33,12,9,13,0,46,16,46,-63,68,9.6,0.926,107.7,114.9,-7.2,113.8,107.6,6.2,51.8,53.4,4.4,1.33,11.8,0.5,5.9,2.0,8.8,0.5,50.0,1.15,4.4,13.2,5.9,7.4,4.6,3.5,9.6,0.0,15.0,5.4,6.8,4.3,0.0,5.8,5.2,8.0,0.0,5.6,2.1,0.0,0.0,0.0,7.2,0.2,0.4,0.6,0.068,-1.7,0.5,-1.1,0.2
Euroleague,2021-2022,Mayo O.,BC UNICS,2021-2022,PG/SG,SCORER,USA,196,34,20,11,9,55.0,261.0,116,20,44,45.5,23,51,45.1,43,95,45.3,7,9,77.8,4,19,23,12,20,8,0,40,11,52,-23,118,22.1,0.983,107.7,110.0,-2.3,95.0,104.0,-9.0,57.4,59.2,3.4,1.5,15.3,0.78,18.6,0.91,3.4,2.25,39.8,1.28,2.5,16.9,10.2,6.8,6.9,8.9,2.4,6.7,9.2,1.9,2.8,1.0,0.0,8.9,6.9,11.1,7.7,5.4,1.7,0.0,0.0,0.0,10.9,-0.2,0.4,0.3,0.042,-2.2,-1.0,-3.2,-0.2
Euroleague,2021-2022,McKissic S.,Olympiacos Piraeus,2021-2022,SG/F,SPOT-UP SHOOTER,USA,196,31,30,20,10,66.7,495.0,195,46,83,55.4,19,57,33.3,65,140,46.4,46,69,66.7,13,50,63,47,20,25,3,48,55,217,95,189,19.4,1.032,115.4,103.8,11.6,118.8,95.9,22.9,53.2,57.7,16.4,1.61,21.7,0.83,5.8,0.73,4.2,1.88,25.9,0.86,15.3,10.6,5.8,4.8,13.1,11.7,25.9,2.7,19.9,3.3,1.7,4.3,7.4,11.5,9.0,14.7,8.3,7.6,2.9,0.4,0.7,0.0,17.6,0.9,1.3,2.2,0.144,1.9,0.8,2.6,1.6
Euroleague,2021-2022,Melli N.,Olimpia Milano,2021-2022,PF/C,POST&3,ITA,205,31,31,21,10,67.7,770.0,249,76,144,52.8,13,45,28.9,89,189,47.1,58,73,79.5,55,153,208,41,33,35,11,79,103,415,71,255,17.3,0.976,110.0,104.3,5.7,111.7,92.0,19.7,50.5,56.1,20.4,1.62,24.3,0.74,11.8,0.73,2.4,0.0,15.3,1.0,12.9,12.9,2.7,10.2,8.0,6.6,13.2,2.2,13.9,8.6,9.7,7.3,10.7,24.3,25.6,20.7,48.4,16.4,2.7,1.0,1.0,0.4,17.3,0.6,2.2,2.7,0.137,-1.1,4.0,3.0,2.2
Euroleague,2021-2022,Micic V.,Anadolu Efes Istanbul,2021-2022,PG,SHOT CREATOR,SRB,195,28,28,15,13,53.6,826.0,507,105,181,58.0,60,172,34.9,165,353,46.7,117,132,88.6,8,57,65,131,80,31,1,71,138,493,80,488,30.0,1.039,119.4,114.5,4.9,124.7,107.5,17.2,55.2,62.1,11.9,1.45,20.1,1.1,5.1,0.72,1.6,0.38,33.6,1.08,11.3,16.4,9.8,6.6,24.3,23.2,35.7,5.4,21.2,1.2,2.6,0.3,0.0,8.3,8.4,8.5,7.7,4.9,2.1,0.1,0.1,0.0,20.9,2.9,1.7,4.6,0.18,4.4,-2.6,1.8,2.1
Euroleague,2021-2022,Mickey J.,BC Zenit Saint Petersburg,2021-2022,PF/C,POST&3,USA,203,27,22,13,9,59.1,559.0,230,69,119,58.0,20,56,35.7,89,175,50.9,32,40,80.0,26,69,95,18,36,12,19,46,36,222,10,231,21.3,0.996,107.0,106.4,0.6,102.2,99.0,3.2,56.6,59.3,15.6,1.67,21.6,0.96,14.3,0.91,6.5,0.8,17.7,1.17,8.2,15.6,6.9,8.7,5.0,4.6,7.4,2.9,7.2,5.8,7.7,4.7,0.0,15.1,14.7,15.7,15.2,10.5,1.3,2.3,3.1,0.4,15.8,0.0,1.1,1.1,0.082,-1.7,1.8,0.1,0.7
Euroleague,2021-2022,Milaknis A.,BC Zalgiris,2021-2022,SG,OFF-SCREEN SHOOTER,LTU,195,36,31,8,23,25.8,626.0,226,14,29,48.3,57,137,41.6,71,166,42.8,27,29,93.1,3,25,28,19,9,16,2,60,29,151,-42,188,15.5,1.202,111.0,115.7,-4.7,110.3,109.9,0.4,59.9,63.1,3.7,1.14,6.9,0.77,4.8,1.11,10.6,1.2,61.2,1.28,6.9,4.8,1.6,3.2,4.3,4.3,6.7,2.1,9.2,0.6,0.8,0.5,0.0,5.0,6.9,2.7,7.4,2.8,1.5,0.2,0.4,0.0,12.4,0.3,0.6,0.9,0.057,1.4,-1.9,-0.4,0.5
Euroleague,2021-2022,Milutinov N.,PBC CSKA Moscow,2021-2022,C,POST-UP SCORER,SRB,213,27,16,9,7,56.3,307.0,123,48,82,58.5,0,1,0.0,48,83,57.8,27,38,71.1,45,59,104,14,10,6,7,14,43,218,25,111,17.7,1.108,112.9,107.3,5.6,126.3,98.6,27.7,57.8,61.2,37.8,1.62,27.9,0.77,8.1,0.44,0.0,0.0,0.9,0.0,15.8,9.0,4.5,4.5,7.2,5.7,0.0,3.7,11.2,16.4,19.3,14.5,0.0,22.9,21.6,24.8,16.7,19.5,1.1,1.5,2.3,0.0,22.9,0.6,0.6,1.2,0.159,1.6,1.0,2.6,0.8
Euroleague,2021-2022,Miniotas R.,BC Zalgiris,2021-2022,PF,OFF-BALL PLAYER,LTU,208,26,10,2,8,20.0,86.0,28,10,13,76.9,2,5,40.0,12,18,66.7,2,4,50.0,4,15,19,2,4,2,1,12,3,31,5,24,14.9,1.167,106.9,105.7,1.2,98.3,97.1,1.2,72.2,70.0,33.3,1.75,20.8,1.2,0.0,0.0,4.2,0.0,16.7,1.5,8.3,16.7,8.3,8.3,3.5,3.0,0.0,9.1,7.7,6.6,3.0,8.0,33.3,21.7,16.2,23.1,50.0,14.6,1.4,0.8,1.4,0.0,15.0,0.0,0.2,0.2,0.078,-2.3,-0.4,-2.7,0.0
Euroleague,2021-2022,Mirotic N.,FC Barcelona,2021-2022,F/PF,POST-UP SCORER,ESP,208,31,31,24,7,77.4,737.0,518,105,156,67.3,63,134,47.0,168,290,57.9,119,135,88.1,24,135,159,39,57,24,9,59,120,613,176,408,27.3,1.27,120.4,108.3,12.1,126.4,96.8,29.6,68.8,73.8,14.7,1.7,17.6,1.22,5.9,0.83,2.9,1.25,29.9,1.43,15.0,14.0,6.4,7.6,8.3,6.8,17.4,0.0,8.7,4.4,5.2,3.4,4.8,20.9,19.8,18.6,44.2,13.3,1.9,0.8,1.2,0.0,28.2,2.5,2.1,4.6,0.198,5.6,1.1,6.7,4.4
Euroleague,2021-2022,Mitoglou K.,Olimpia Milano,2021-2022,PF,SPOT-UP SHOOTER,GRE,210,26,13,9,4,69.2,229.0,99,33,60,55.0,8,27,29.6,41,87,47.1,9,11,81.8,18,36,54,16,13,10,5,16,14,119,24,105,23.0,0.943,110.7,103.3,7.4,104.2,93.4,10.8,51.7,53.8,12.4,1.54,21.9,1.22,22.9,0.75,1.9,1.5,23.8,0.84,4.8,12.4,6.7,5.7,10.5,10.0,17.1,3.2,13.2,9.2,10.1,9.6,0.0,19.6,16.1,23.5,20.0,14.2,2.5,1.5,2.4,0.0,19.2,0.1,0.6,0.7,0.114,-0.6,3.0,2.4,0.6
Euroleague,2021-2022,Mitrovic L.,KK Crvena zvezda,2021-2022,PF,POST-UP SCORER,SRB,206,29,31,14,17,45.2,619.0,256,95,159,59.7,0,1,0.0,95,160,59.4,66,97,68.0,49,85,134,52,52,20,7,68,88,329,-51,255,21.4,1.004,105.3,110.2,-4.9,111.0,100.9,10.1,59.4,63.1,18.4,1.66,42.0,1.01,2.0,0.8,0.0,0.0,0.4,0.0,16.9,20.4,8.6,11.8,13.7,14.9,0.0,6.6,16.9,9.8,12.3,8.9,0.0,18.4,18.6,18.6,15.8,13.9,1.9,0.8,0.7,0.3,18.6,0.6,1.1,1.7,0.109,-0.2,1.2,1.0,1.0
