_league,_season,PLAYER,TEAM,SEASON,ROLE,ADV ROLE,NAT,HEIGHT,AGE,GP,W,L,W%,MIN,PTS,2PM,2PA,2P%,3PM,3PA,3P%,FGM,FGA,FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,TOV,ST,BLK,PF,DF,EFF,+/-,POSS,USG%,PPP,TM OFF RTG (ON),TM DEF RTG (ON),TM NET RTG (ON),IND OFF RTG,IND DEF RTG,IND NET RTG,eFG%,TS%,RIM FREQ,RIM PPS,PAINT FREQ,PAINT PPS,MID FREQ,MID PPS,C3 FREQ,C3 PPS,L3 FREQ,L3 PPS,FT RATIO,TOV%,LTOV%,DTOV%,AST%,AST% (2P),AST% (3P),AST% (FT),AST RATIO,ORB%,ORB% (2P),ORB% (3P),ORB% (FT),DRB%,DRB% (2P),DRB% (3P),DRB% (FT),TRB%,ST%,BLK%,BLK% (2P),BLK% (3P),PER,OWS,DWS,WS,WS 40min,OBPM,DBPM,BPM,VORP
Euroleague,2023-2024,Lauvergne J.,ASVEL Villeurbanne,2023-2024,C,POST-UP CREATOR,FRA,211,32,31,8,23,25.8,765.0,390,140,257,54.5,19,53,35.8,159,310,51.3,53,73,72.6,52,108,160,55,58,13,7,61,91,402,-119,401,29.4,0.973,127.8,118.6,9.2,100.6,110.6,-10.0,54.4,56.9,24.4,1.41,35.4,0.9,4.2,0.82,1.0,1.5,12.2,1.04,8.1,14.5,7.7,6.7,11.0,11.1,16.5,4.2,12.1,8.3,8.7,7.8,5.9,16.8,16.0,15.9,34.4,12.6,0.9,0.6,1.0,0.0,16.7,-0.3,1.0,0.7,0.035,-1.3,-1.2,-2.5,-0.2
Euroleague,2023-2024,Lavrinovicius D.,BC Zalgiris,2023-2024,C,MARGINAL OFFENSIVE ROLE,LTU,205,25,17,7,10,41.2,122.0,26,5,8,62.5,4,14,28.6,9,22,40.9,4,6,66.7,11,19,30,3,5,2,1,17,7,31,-4,30,14.0,0.867,126.2,107.3,18.9,100.2,103.9,-3.7,50.0,52.0,16.7,1.6,6.7,1.0,3.3,0.0,13.3,1.5,33.3,0.6,10.0,16.7,13.3,3.3,3.3,4.1,4.2,0.0,9.1,10.2,9.6,11.8,0.0,17.8,23.9,13.0,20.0,14.0,0.9,0.5,1.0,0.0,9.4,0.0,0.2,0.2,0.07,-3.3,0.1,-3.1,-0.1
Euroleague,2023-2024,Lazarevic S.,KK Crvena zvezda,2023-2024,SG,MARGINAL OFFENSIVE ROLE,SRB,200,27,17,3,14,17.6,131.0,22,7,12,58.3,2,6,33.3,9,18,50.0,2,2,100.0,4,14,18,3,4,3,0,26,5,10,2,23,10.4,0.957,137.6,109.8,27.8,96.1,104.8,-8.7,55.6,57.9,4.3,0.0,34.8,1.25,13.0,1.33,0.0,0.0,21.7,1.2,4.3,17.4,8.7,8.7,2.8,1.8,8.3,0.0,11.5,4.3,2.1,7.5,0.0,11.3,8.6,12.1,25.0,8.3,1.3,0.0,0.0,0.0,5.5,0.0,0.3,0.2,0.068,-4.4,0.5,-3.8,-0.1
Euroleague,2023-2024,Lazic B.,KK Crvena zvezda,2023-2024,SG,SPOT-UP SHOOTER,SRB,195,35,22,8,14,36.4,304.0,60,8,21,38.1,11,38,28.9,19,59,32.2,11,12,91.7,14,18,32,8,7,8,1,57,19,23,-35,72,13.6,0.833,134.9,118.0,16.9,97.3,115.2,-17.9,41.5,46.2,2.8,2.0,19.4,0.57,6.9,0.8,19.4,1.07,33.3,0.75,8.3,9.7,6.9,2.8,3.4,3.5,3.7,2.3,10.0,5.5,5.4,6.2,0.0,7.3,9.1,7.0,0.0,6.4,1.5,0.2,0.0,0.0,5.2,-0.1,0.2,0.1,0.018,-3.1,-0.2,-3.3,-0.2
Euroleague,2023-2024,Leday Z.,KK Partizan,2023-2024,PF/C,POST&3,USA,201,30,29,14,15,48.3,872.0,296,76,150,50.7,21,58,36.2,97,208,46.6,81,92,88.0,36,96,132,44,36,22,3,55,103,380,-44,285,19.2,1.039,136.7,118.7,18.0,115.0,111.9,3.1,51.7,59.4,9.1,1.69,31.9,0.88,11.6,0.85,4.9,1.29,15.4,1.02,14.4,12.6,5.3,7.4,6.6,6.2,13.1,0.7,13.4,5.5,4.2,7.8,0.0,13.9,14.3,11.1,34.9,9.8,1.4,0.2,0.4,0.0,13.7,0.7,1.0,1.7,0.078,0.0,-0.2,-0.2,0.9
Euroleague,2023-2024,Lee P.,ASVEL Villeurbanne,2023-2024,PG,BALL HANDLER,USA,183,29,33,9,24,27.3,922.0,378,62,138,44.9,56,159,35.2,118,297,39.7,86,93,92.5,8,54,62,182,69,55,0,60,103,453,-85,406,24.4,0.931,130.0,119.1,10.9,120.4,111.1,9.3,49.2,56.3,8.9,1.17,19.7,0.8,5.4,0.82,3.9,1.5,34.2,1.04,9.6,17.0,10.8,6.2,26.3,25.1,42.9,13.4,31.0,1.0,1.0,1.0,2.4,7.1,5.4,9.1,3.0,4.0,3.3,0.0,0.0,0.0,16.1,1.7,1.2,2.8,0.123,2.5,-1.7,0.8,1.4
Euroleague,2023-2024,Lekavicius L.,BC Zalgiris,2023-2024,PG,BALL HANDLER,LTU,183,30,30,13,17,43.3,363.0,147,30,84,35.7,21,53,39.6,51,137,37.2,24,28,85.7,4,19,23,49,24,8,0,32,33,110,-51,174,26.7,0.845,124.8,117.7,7.1,110.7,114.0,-3.3,44.9,49.0,3.4,1.0,31.6,0.76,13.2,0.52,2.3,0.75,25.9,1.33,7.5,13.8,9.8,4.0,20.2,15.1,35.4,13.7,22.0,1.3,1.9,0.7,0.0,6.8,8.1,5.7,4.5,3.9,1.3,0.0,0.0,0.0,10.8,0.3,0.3,0.6,0.064,-2.5,-3.5,-6.1,-0.8
Euroleague,2023-2024,Lessort M.,Panathinaikos Athlitikos Omilos,2023-2024,C,POST-UP SCORER,FRA,206,28,34,23,11,67.6,982.0,463,167,268,62.3,0,0,0.0,167,268,62.3,129,196,65.8,79,126,205,43,64,37,29,90,210,648,127,419,24.4,1.105,135.7,109.2,26.5,116.1,99.7,16.4,62.3,65.2,36.3,1.59,26.7,0.8,1.0,0.5,0.0,0.0,0.0,0.0,20.8,15.3,6.7,8.6,6.4,5.2,0.0,0.0,9.3,10.3,14.4,7.0,1.7,15.1,16.4,13.5,17.1,12.8,2.1,1.9,2.6,0.2,20.1,1.3,2.9,4.2,0.136,0.1,2.9,3.0,3.3
Euroleague,2023-2024,Lighty D.,ASVEL Villeurbanne,2023-2024,F,SPOT-UP SHOOTER,USA,195,36,29,9,20,31.0,478.0,96,20,50,40.0,15,43,34.9,35,93,37.6,11,15,73.3,8,34,42,29,15,18,1,54,24,77,-143,115,13.2,0.835,119.9,118.7,1.2,97.7,113.1,-15.4,45.7,48.0,5.2,1.67,20.9,0.67,17.4,0.7,7.0,0.75,29.6,1.15,6.1,13.0,7.0,6.1,7.7,7.1,14.8,4.0,20.1,1.9,1.2,3.3,0.0,8.4,6.5,10.4,4.8,5.1,2.1,0.1,0.2,0.0,6.7,-0.2,0.5,0.3,0.028,-3.4,0.4,-3.0,-0.3
Euroleague,2023-2024,Llull S.,Real Madrid,2023-2024,PG,SCORER,ESP,190,36,28,22,6,78.6,516.0,216,30,73,41.1,42,126,33.3,72,199,36.2,30,38,78.9,2,31,33,58,31,8,1,43,37,143,44,245,26.4,0.882,133.3,110.9,22.4,108.2,107.9,0.3,46.7,50.5,2.0,1.6,19.6,0.79,8.2,0.7,2.4,1.5,47.3,1.01,6.1,12.7,8.2,4.5,15.0,13.4,27.8,7.1,19.1,0.5,0.5,0.0,6.3,6.5,6.7,6.8,0.0,3.6,0.9,0.1,0.2,0.0,10.0,0.2,0.9,1.1,0.072,-0.9,-2.4,-3.3,-0.4
Euroleague,2023-2024,Lo M.,Olimpia Milano,2023-2024,PG,BALL HANDLER,GER,191,31,21,8,13,38.1,406.0,159,28,55,50.9,29,72,40.3,57,127,44.9,16,21,76.2,4,32,36,56,27,10,0,32,40,163,-13,164,23.3,0.97,137.6,122.8,14.8,123.7,117.6,6.1,56.3,58.0,9.1,1.33,20.1,0.91,4.3,0.86,3.0,0.6,40.9,1.25,6.1,16.5,7.9,8.5,19.0,16.3,31.9,3.9,25.5,1.3,0.0,2.3,0.0,10.5,11.0,11.4,0.0,5.8,1.4,0.0,0.0,0.0,13.4,0.8,0.2,1.0,0.098,0.1,-1.4,-1.4,0.1
Euroleague,2023-2024,Lomazs R.,Virtus Bologna,2023-2024,F,SCORER,LVA,187,28,8,1,7,12.5,65.0,26,5,9,55.6,4,8,50.0,9,17,52.9,4,5,80.0,0,4,4,2,4,0,0,9,9,19,-28,23,21.5,1.13,127.5,127.4,0.1,115.1,126.5,-11.4,64.7,68.4,4.3,2.0,13.0,1.33,21.7,0.8,0.0,0.0,34.8,1.5,8.7,17.4,13.0,4.3,4.9,0.0,25.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,4.2,12.5,0.0,4.0,0.0,0.0,0.0,0.0,9.4,0.1,0.0,0.0,0.016,-3.0,-3.4,-6.3,-0.2
Euroleague,2023-2024,Lopez Arostegui X.,Valencia Basket,2023-2024,F/PF,SPOT-UP SHOOTER,ESP,200,27,25,7,18,28.0,413.0,127,34,58,58.6,13,52,25.0,47,110,42.7,20,24,83.3,22,59,81,23,22,11,0,36,42,155,-138,143,19.2,0.888,119.9,116.9,3.0,101.4,111.0,-9.6,48.6,52.5,15.4,1.64,20.3,0.76,4.9,1.43,7.0,0.9,28.7,0.73,7.7,15.4,10.5,4.9,7.9,8.1,15.0,1.5,13.9,5.9,6.2,6.5,0.0,17.6,17.8,17.9,15.8,11.5,1.4,0.0,0.0,0.0,10.9,-0.1,0.5,0.4,0.042,-2.9,1.3,-1.6,0.1
Euroleague,2023-2024,Lountzis M.,Olympiacos Piraeus,2023-2024,PG,SPOT-UP SHOOTER,GRE,195,25,13,8,5,61.5,116.0,21,5,12,41.7,2,17,11.8,7,29,24.1,5,8,62.5,0,9,9,6,5,4,1,13,8,3,-30,38,20.1,0.553,125.3,114.2,11.1,68.2,107.0,-38.8,27.6,31.8,15.8,1.0,15.8,0.67,0.0,0.0,7.9,1.0,36.8,0.21,10.5,13.2,7.9,5.3,7.3,8.7,10.0,0.0,13.6,0.0,0.0,0.0,0.0,8.8,12.8,5.8,0.0,4.5,2.0,0.5,0.0,1.1,1.4,-0.3,0.2,-0.1,-0.035,-9.0,-0.6,-9.5,-0.5
Euroleague,2023-2024,Loyd J.,AS Monaco Basket,2023-2024,SG,SPOT-UP SHOOTER,USA,193,30,15,11,4,73.3,322.0,154,27,66,40.9,22,65,33.8,49,131,37.4,34,38,89.5,6,33,39,26,14,14,1,47,48,127,33,161,26.7,0.957,127.4,110.4,17.0,109.7,105.1,4.6,45.8,52.4,3.1,1.2,19.9,0.81,18.0,0.76,0.0,0.0,40.4,1.02,9.9,8.7,5.0,3.7,10.9,10.6,17.4,6.1,13.9,2.2,4.2,0.0,0.0,12.7,12.1,14.1,7.7,7.3,2.4,0.2,0.4,0.0,14.8,0.4,0.8,1.2,0.107,0.8,-0.9,-0.1,0.5
Euroleague,2023-2024,Lucic V.,FC Bayern Munich,2023-2024,F/PF,SPOT-UP SHOOTER,SRB,204,35,20,7,13,35.0,504.0,152,23,43,53.5,23,50,46.0,46,93,49.5,37,40,92.5,9,46,55,35,23,9,5,29,52,205,-26,132,15.5,1.152,133.1,116.9,16.2,119.2,113.8,5.4,61.8,69.7,10.6,1.57,9.8,1.23,12.1,0.5,9.1,1.5,28.8,1.34,12.1,17.4,9.8,7.6,9.3,5.6,18.1,4.8,21.0,2.4,2.2,2.7,0.0,11.6,9.8,13.5,17.6,7.1,1.0,0.7,1.1,0.0,12.1,0.4,0.5,0.9,0.073,-0.1,0.9,0.8,0.8
Euroleague,2023-2024,Lundberg I.,Virtus Bologna,2023-2024,PG,BALL HANDLER,DEN,193,29,33,17,16,51.5,625.0,308,71,133,53.4,41,119,34.5,112,252,44.4,43,56,76.8,12,52,64,61,41,18,1,46,66,272,-50,320,28.7,0.963,129.6,117.0,12.6,110.2,112.6,-2.4,52.6,55.6,5.3,1.65,25.0,1.18,11.3,0.56,1.6,1.8,34.4,1.04,7.8,12.8,6.3,6.6,14.5,11.4,28.2,6.1,16.0,2.3,1.6,3.4,0.0,10.4,12.3,9.4,2.8,6.2,1.6,0.1,0.2,0.0,14.5,0.5,0.9,1.4,0.084,-0.3,-2.3,-2.6,-0.2
Euroleague,2023-2024,Luwawu Cabarrot T.,ASVEL Villeurbanne,2023-2024,F,SCORER,FRA,198,29,28,7,21,25.0,787.0,364,93,181,51.4,35,93,37.6,128,274,46.7,73,88,83.0,13,81,94,64,65,31,2,86,80,310,-176,374,26.2,0.973,124.9,120.7,4.2,104.6,112.6,-8.0,53.1,59.0,12.8,1.42,19.5,0.99,16.0,0.77,5.9,1.5,19.0,1.01,9.2,17.4,10.4,7.0,12.0,10.1,26.1,2.1,14.6,1.9,1.9,1.9,0.0,12.3,15.4,9.0,20.7,7.0,2.2,0.2,0.3,0.0,13.5,0.0,0.9,0.9,0.044,-1.1,-0.5,-1.6,0.2
Euroleague,2023-2024,Madar Y.,Fenerbahçe SK,2023-2024,PG,SECONDARY BALL HANDLER,ISR,190,23,28,16,12,57.1,394.0,128,30,54,55.6,13,40,32.5,43,94,45.7,29,33,87.9,9,25,34,59,27,17,2,45,36,145,-5,137,20.0,0.934,134.2,115.6,18.6,119.3,107.8,11.5,52.7,58.2,6.6,1.78,19.7,1.19,13.1,0.67,4.4,0.5,24.1,1.09,11.7,19.7,10.9,8.8,19.4,18.5,29.9,7.6,30.1,3.0,2.2,4.0,0.0,7.1,7.4,8.4,0.0,5.2,2.4,0.3,0.5,0.0,13.0,0.5,0.7,1.2,0.116,-0.5,-0.3,-0.7,0.3
Euroleague,2023-2024,Manek B.,BC Zalgiris,2023-2024,PF,SPOT-UP SHOOTER,USA,206,25,28,13,15,46.4,528.0,211,26,56,46.4,48,118,40.7,74,174,42.5,15,19,78.9,14,82,96,17,24,16,2,45,29,193,37,205,21.7,1.029,134.3,114.5,19.8,93.3,105.6,-12.3,56.3,58.3,5.9,1.5,15.1,0.77,6.3,0.77,8.8,1.17,48.3,1.24,3.4,11.7,6.3,5.4,4.3,4.1,3.9,5.6,7.7,3.3,3.7,3.1,0.0,19.2,20.1,13.7,50.0,11.3,1.7,0.3,0.4,0.0,13.4,-0.5,1.0,0.5,0.038,-1.0,-0.2,-1.3,0.2
Euroleague,2023-2024,Mannion N.,Baskonia Vitoria-Gasteiz,2023-2024,PG,BALL HANDLER,ITA,188,23,8,4,4,50.0,110.0,48,10,24,41.7,7,20,35.0,17,44,38.6,7,10,70.0,3,7,10,18,10,1,0,12,10,34,-19,58,27.5,0.828,131.2,119.4,11.8,111.6,115.2,-3.6,46.6,50.0,8.6,1.2,24.1,0.71,8.6,0.8,1.7,0.0,32.8,1.11,6.9,17.2,10.3,6.9,22.0,25.5,20.0,9.1,23.7,2.9,2.0,4.3,0.0,7.1,11.9,3.8,0.0,4.9,0.5,0.0,0.0,0.0,10.2,0.1,0.1,0.2,0.07,-2.3,-5.2,-7.5,-0.3
Euroleague,2023-2024,Mantzoukas L.,Panathinaikos Athlitikos Omilos,2023-2024,PF,MARGINAL OFFENSIVE ROLE,GRE,207,20,13,6,7,46.2,102.0,27,1,4,25.0,8,12,66.7,9,16,56.3,1,3,33.3,4,10,14,1,2,1,0,11,2,22,14,19,10.9,1.421,134.7,101.1,33.6,124.7,98.9,25.8,81.3,79.4,5.3,0.0,10.5,1.0,5.3,0.0,26.3,3.0,36.8,1.29,5.3,10.5,5.3,5.3,1.2,0.0,0.0,5.0,5.0,4.7,6.3,4.5,0.0,11.6,14.6,9.5,0.0,8.2,0.5,0.0,0.0,0.0,10.7,0.1,0.3,0.4,0.138,0.4,-0.1,0.3,0.1
Euroleague,2023-2024,Marinkovic V.,Baskonia Vitoria-Gasteiz,2023-2024,SG/F,SCORER,SRB,198,27,32,16,16,50.0,824.0,350,49,98,50.0,68,182,37.4,117,280,41.8,48,62,77.4,19,62,81,49,28,11,1,66,65,276,-29,333,22.0,1.051,130.9,115.4,15.5,110.7,112.4,-1.7,53.9,57.4,6.0,1.7,16.8,0.82,6.6,0.82,3.9,1.85,50.2,1.08,7.5,8.4,4.5,3.9,8.0,5.7,16.5,5.3,12.8,2.7,1.6,4.0,0.0,8.5,6.6,11.0,3.1,5.7,0.7,0.1,0.1,0.0,12.3,0.7,0.8,1.5,0.063,1.3,-2.4,-1.2,0.4
Euroleague,2023-2024,Mattisseck J.,ALBA Berlin,2023-2024,SG,SCORER,GER,194,24,26,3,23,11.5,315.0,86,5,15,33.3,23,53,43.4,28,68,41.2,7,7,100.0,2,14,16,14,7,9,0,46,32,64,-127,78,14.0,1.103,117.6,118.8,-1.2,109.0,114.2,-5.2,58.1,60.6,0.0,0.0,7.7,0.67,11.5,0.67,12.8,1.5,55.1,1.26,3.8,9.0,6.4,2.6,6.5,4.3,18.4,2.6,15.2,0.7,0.6,0.9,0.0,5.9,7.2,5.6,0.0,3.1,1.6,0.0,0.0,0.0,8.0,0.1,0.3,0.4,0.047,-1.6,-1.6,-3.2,-0.2
Euroleague,2023-2024,McGruder R.,Olimpia Milano,2023-2024,SG/F,SPOT-UP SHOOTER,USA,193,32,7,3,4,42.9,128.0,53,14,25,56.0,6,20,30.0,20,45,44.4,7,11,63.6,7,11,18,6,2,4,0,12,8,44,16,52,21.9,1.019,124.4,102.7,21.7,110.6,100.6,10.0,51.1,53.0,19.2,1.6,23.1,1.0,5.8,0.0,17.3,1.67,19.2,0.3,9.6,3.8,1.9,1.9,7.2,5.6,11.1,5.0,10.3,5.8,9.3,3.3,0.0,10.4,10.0,10.0,16.7,7.9,1.8,0.0,0.0,0.0,15.1,0.1,0.3,0.4,0.111,-0.5,-0.9,-1.4,0.0
Euroleague,2023-2024,McKissic S.,Olympiacos Piraeus,2023-2024,SG/F,SCORER,USA,196,33,25,17,8,68.0,365.0,147,33,57,57.9,16,54,29.6,49,111,44.1,33,44,75.0,10,17,27,20,18,18,0,33,43,124,26,149,24.0,0.987,129.1,106.0,23.1,104.4,103.0,1.4,51.4,56.1,19.5,1.52,16.1,0.83,2.7,0.5,7.4,0.82,28.2,0.93,13.4,12.1,6.7,5.4,8.0,9.2,11.1,1.8,11.8,3.5,0.7,6.6,0.0,6.0,6.5,6.0,0.0,4.7,2.8,0.0,0.0,0.0,15.8,0.2,1.4,1.6,0.122,-0.1,0.7,0.5,0.7
Euroleague,2023-2024,Melli N.,Olimpia Milano,2023-2024,PF/C,RIM RUNNER,ITA,205,33,34,15,19,44.1,831.0,249,66,125,52.8,29,75,38.7,95,200,47.5,30,52,57.7,28,107,135,68,34,32,20,101,86,326,42,258,18.5,0.965,133.7,111.9,21.8,109.7,104.5,5.2,54.8,55.6,12.0,1.94,20.9,1.0,15.5,0.45,3.1,0.38,26.0,1.25,9.3,13.2,6.2,7.0,11.3,10.5,17.8,1.0,20.9,4.3,2.6,5.6,6.3,17.0,15.3,18.1,22.2,10.5,2.2,1.7,2.5,0.0,13.2,0.3,1.5,1.8,0.089,-1.3,3.2,1.9,1.8
Euroleague,2023-2024,Menco R.,Maccabi Tel Aviv BC,2023-2024,F,SPOT-UP SHOOTER,ISR,198,30,20,11,9,55.0,165.0,53,9,21,42.9,11,26,42.3,20,47,42.6,2,4,50.0,7,20,27,6,9,4,2,24,5,33,35,58,18.1,0.914,134.2,103.2,31.0,97.8,100.2,-2.4,54.3,54.1,0.0,0.0,25.9,1.07,10.3,0.33,12.1,1.71,32.8,1.11,3.4,15.5,5.2,10.3,4.4,2.7,12.9,0.0,9.4,4.8,3.8,6.7,0.0,14.4,14.8,13.1,15.4,9.5,1.3,0.8,1.3,0.0,8.9,-0.1,0.4,0.3,0.081,-2.8,-0.6,-3.5,-0.1
Euroleague,2023-2024,Mickey J.,Virtus Bologna,2023-2024,PF/C,POST-UP SCORER,USA,203,29,24,10,14,41.7,458.0,209,67,131,51.1,16,40,40.0,83,171,48.5,27,40,67.5,38,58,96,15,31,11,16,46,37,200,-20,219,27.9,0.954,131.9,115.0,16.9,101.2,108.0,-6.8,53.2,55.9,14.6,1.5,36.5,0.93,8.7,0.63,0.9,3.0,17.4,1.11,7.3,14.2,5.5,8.7,4.9,2.5,10.8,3.3,6.4,10.2,10.7,10.4,7.7,15.4,16.2,14.7,13.8,12.8,1.4,2.3,3.6,0.0,14.9,-0.3,0.8,0.5,0.041,-4.0,-0.3,-4.2,-0.6
Euroleague,2023-2024,Miller McIntyre C.,Baskonia Vitoria-Gasteiz,2023-2024,PG,BALL HANDLER,USA,191,30,34,18,16,52.9,988.0,289,87,169,51.5,21,78,26.9,108,247,43.7,52,71,73.2,16,122,138,245,81,30,2,75,87,459,-10,358,19.6,0.807,130.7,115.9,14.8,126.8,110.1,16.7,48.0,52.2,10.3,1.62,26.3,0.87,10.6,0.84,0.8,1.0,20.4,0.82,8.4,22.6,13.7,8.9,31.2,27.7,46.4,16.1,40.6,1.9,2.4,1.6,0.0,14.0,11.4,18.3,0.0,8.0,1.7,0.1,0.2,0.0,14.7,3.1,1.5,4.5,0.157,0.7,-1.3,-0.6,0.9
Euroleague,2023-2024,Milutinov N.,Olympiacos Piraeus,2023-2024,C,POST-UP SCORER,SRB,213,29,21,11,10,52.4,398.0,179,64,105,61.0,0,0,0.0,64,105,61.0,51,61,83.6,55,63,118,17,22,6,15,20,77,316,40,155,21.7,1.155,130.9,110.2,20.7,127.2,103.2,24.0,61.0,67.5,31.0,1.58,31.0,0.88,5.8,1.11,0.0,0.0,0.0,0.0,17.7,14.2,6.5,7.7,6.8,4.5,0.0,0.0,9.9,16.1,21.1,11.7,0.0,21.5,21.1,22.9,10.0,18.6,0.9,2.7,4.4,0.0,23.2,1.1,1.1,2.2,0.179,0.5,2.8,3.3,1.4
Euroleague,2023-2024,Mirotic N.,Olimpia Milano,2023-2024,F/PF,POST&3,ESP,208,33,21,9,12,42.9,558.0,355,67,105,63.8,46,110,41.8,113,215,52.6,83,98,84.7,38,81,119,19,36,16,7,46,85,396,67,293,30.5,1.212,142.6,114.4,28.2,121.3,108.2,13.1,63.3,69.1,13.7,1.5,14.7,1.26,7.5,0.91,5.5,1.69,31.4,1.21,14.3,12.3,7.8,4.4,5.2,4.0,8.3,3.5,6.1,8.8,9.9,6.9,16.1,18.5,17.6,18.4,25.9,13.6,1.7,0.8,1.2,0.0,24.4,1.0,0.8,1.8,0.132,3.9,-0.8,3.1,1.6
Euroleague,2023-2024,Mitoglou K.,Panathinaikos Athlitikos Omilos,2023-2024,PF,SPOT-UP SHOOTER,GRE,210,28,31,22,9,71.0,887.0,369,107,192,55.7,32,94,34.0,139,286,48.6,59,81,72.8,56,152,208,30,34,29,13,55,68,452,63,358,22.9,1.031,132.4,109.8,22.6,105.5,101.0,4.5,54.2,56.9,16.5,1.49,22.9,1.0,14.2,0.86,3.6,1.38,22.3,0.98,10.6,9.5,4.7,4.7,4.8,4.3,8.1,2.2,7.7,7.7,7.0,8.1,9.8,20.3,21.0,18.6,26.7,14.1,1.8,1.0,1.5,0.0,16.1,0.1,2.1,2.2,0.081,-0.6,1.4,0.8,1.7
Euroleague,2023-2024,Mitrou Long N.,Olympiacos Piraeus,2023-2024,PG/SG,SECONDARY BALL HANDLER,CAN,193,30,7,6,1,85.7,58.0,14,3,8,37.5,2,12,16.7,5,20,25.0,2,4,50.0,0,1,1,10,5,3,0,8,6,2,-12,27,24.1,0.519,121.2,124.5,-3.3,80.4,120.6,-40.2,30.0,31.8,0.0,0.0,25.9,0.86,3.7,0.0,11.1,1.0,29.6,0.38,7.4,18.5,14.8,3.7,20.0,17.9,50.0,7.1,27.0,0.0,0.0,0.0,0.0,2.6,0.0,5.0,0.0,1.1,2.8,0.0,0.0,0.0,1.3,-0.2,0.1,-0.1,-0.062,-8.6,-2.6,-11.1,-0.4
Euroleague,2023-2024,Mitrou Long N.,BC Zalgiris,2023-2024,PG/SG,SCORER,CAN,193,30,9,4,5,44.4,91.0,37,9,19,47.4,6,21,28.6,15,40,37.5,1,1,100.0,2,9,11,9,9,2,0,10,4,16,-49,49,29.3,0.755,119.5,135.9,-16.4,93.5,126.8,-33.3,45.0,46.3,10.2,1.2,24.5,0.83,4.1,1.0,0.0,0.0,42.9,0.86,0.0,18.4,12.2,6.1,15.0,16.7,15.8,9.1,15.5,2.6,0.0,6.7,0.0,13.2,20.0,9.4,0.0,7.5,1.2,0.0,0.0,0.0,7.4,-0.1,0.0,-0.2,-0.076,-5.2,-2.6,-7.7,-0.3
Euroleague,2023-2024,Mitrovic L.,KK Crvena zvezda,2023-2024,PF,POST-UP SCORER,SRB,206,31,31,9,22,29.0,610.0,292,114,191,59.7,1,3,33.3,115,194,59.3,61,89,68.5,65,88,153,53,37,20,8,78,91,381,-62,271,24.5,1.077,131.8,118.8,13.0,120.9,110.9,10.0,59.5,62.4,21.8,1.59,46.9,1.01,1.8,1.2,0.4,0.0,0.7,1.5,14.8,13.7,6.3,7.4,13.0,14.7,15.7,4.8,16.4,12.2,11.3,14.2,5.4,17.8,17.2,16.0,39.3,14.9,1.9,0.9,0.8,0.0,20.9,1.0,0.8,1.8,0.117,1.3,0.8,2.0,1.4
Euroleague,2023-2024,Moneke C.,Baskonia Vitoria-Gasteiz,2023-2024,F/PF,SPOT-UP SHOOTER,NGR,198,28,33,18,15,54.5,833.0,461,124,204,60.8,30,84,35.7,154,288,53.5,123,161,76.4,70,151,221,46,66,39,18,55,148,623,73,424,27.2,1.087,136.5,113.8,22.7,118.8,103.0,15.8,58.7,64.6,21.0,1.66,22.6,0.98,4.5,0.32,0.2,3.0,19.1,1.07,16.3,15.6,8.3,7.3,8.0,5.3,14.5,2.9,9.8,9.9,11.6,8.5,9.5,20.2,22.0,15.7,38.7,15.2,2.6,1.3,1.8,0.5,22.0,1.3,1.8,3.1,0.147,1.0,0.8,1.8,1.8
Euroleague,2023-2024,Motiejunas D.,AS Monaco Basket,2023-2024,PF/C,POST-UP SCORER,LTU,213,33,34,23,11,67.6,576.0,277,95,157,60.5,16,48,33.3,111,205,54.1,39,55,70.9,31,84,115,28,39,13,8,59,87,317,70,269,26.0,1.03,129.9,109.2,20.7,102.0,102.2,-0.2,58.0,60.2,8.2,1.55,46.5,1.18,3.7,0.8,0.7,3.0,17.1,0.91,9.3,14.5,8.2,6.3,7.1,8.9,5.7,2.7,9.4,6.4,6.7,7.0,0.0,17.6,18.0,15.2,45.0,12.0,1.3,0.9,1.4,0.0,18.2,0.0,1.5,1.5,0.085,-0.1,-0.1,-0.2,0.7
Euroleague,2023-2024,Motley J.,Fenerbahçe SK,2023-2024,C,POST-UP SCORER,USA,206,29,33,20,13,60.6,647.0,389,146,221,66.1,1,4,25.0,147,225,65.3,94,132,71.2,65,78,143,38,69,6,8,110,141,422,116,351,31.0,1.108,145.3,113.5,31.8,117.1,109.7,7.4,65.6,69.0,27.4,1.67,31.3,1.09,4.3,0.8,0.0,0.0,1.1,0.75,16.2,19.7,6.6,13.1,8.9,8.5,12.8,1.4,9.8,13.3,19.4,8.9,0.0,14.5,14.2,15.1,16.7,13.9,0.5,0.8,0.6,0.0,20.5,1.0,0.9,1.9,0.11,0.1,-1.0,-0.8,0.4
